대여소_ID,주간,시간대,동일대여소대여반납,중구내대여반납,유출량,유입량
ST-3202,주말,14,0,0,0,7
ST-3202,주말,15,0,0,0,3
ST-3202,주말,17,0,0,0,2
ST-3202,주말,18,0,0,0,4
ST-3202,주말,19,0,0,0,1
ST-3202,주말,20,0,0,0,4
ST-3202,주말,21,0,0,0,1
ST-3202,주말,22,0,0,0,1
ST-3202,주말,23,0,0,0,1
ST-3202,평일,0,0,0,0,1
ST-3202,평일,6,0,0,0,4
ST-3202,평일,7,0,0,0,27
ST-3202,평일,8,0,0,0,23
ST-3202,평일,9,0,0,0,17
ST-3202,평일,10,0,0,0,6
ST-3202,평일,11,0,0,0,14
ST-3202,평일,12,0,0,0,9
ST-3202,평일,13,0,0,0,4
ST-3202,평일,14,0,0,0,7
ST-3202,평일,15,0,0,0,7
ST-3202,평일,16,0,0,0,4
ST-3202,평일,17,0,0,0,13
ST-3202,평일,18,0,0,0,18
ST-3202,평일,19,0,0,0,7
ST-3202,평일,20,0,0,0,13
ST-3202,평일,21,0,0,0,3
ST-3202,평일,22,0,0,0,3
ST-3202,평일,23,0,0,0,1
ST-3203,주말,5,0,0,0,1
ST-3203,주말,6,0,0,0,3
ST-3203,주말,9,0,0,0,1
ST-3203,주말,11,0,0,0,1
ST-3203,평일,4,0,0,0,7
ST-3203,평일,5,0,0,0,6
ST-3203,평일,6,0,0,0,1
ST-3203,평일,7,0,0,0,1
ST-3203,평일,9,0,0,0,2
ST-3203,평일,18,0,0,0,1
ST-3204,주말,12,0,0,0,1
ST-3204,평일,6,0,0,0,1
ST-3204,평일,22,0,0,0,1
ST-3206,평일,0,0,0,0,1
ST-3206,평일,9,0,0,0,2
ST-3206,평일,11,0,0,0,1
ST-3206,평일,18,0,0,0,1
ST-3208,평일,18,0,0,0,1
ST-3210,주말,0,1,5,4,0
ST-3210,주말,1,0,5,1,0
ST-3210,주말,2,1,1,2,0
ST-3210,주말,3,0,2,3,0
ST-3210,주말,4,1,0,1,0
ST-3210,주말,5,0,2,0,0
ST-3210,주말,6,1,4,7,0
ST-3210,주말,7,0,9,9,0
ST-3210,주말,8,0,13,3,0
ST-3210,주말,9,0,8,10,0
ST-3210,주말,10,3,18,7,0
ST-3210,주말,11,2,8,8,0
ST-3210,주말,12,3,7,3,0
ST-3210,주말,13,2,12,3,0
ST-3210,주말,14,5,8,4,0
ST-3210,주말,15,1,18,8,0
ST-3210,주말,16,6,10,4,0
ST-3210,주말,17,5,11,9,0
ST-3210,주말,18,3,14,11,0
ST-3210,주말,19,10,5,6,0
ST-3210,주말,20,5,20,14,0
ST-3210,주말,21,5,16,14,0
ST-3210,주말,22,0,6,1,0
ST-3210,주말,23,2,7,0,0
ST-3210,평일,0,2,23,7,0
ST-3210,평일,1,1,4,3,0
ST-3210,평일,2,0,4,1,0
ST-3210,평일,3,1,1,4,0
ST-3210,평일,4,2,2,2,0
ST-3210,평일,5,15,18,3,0
ST-3210,평일,6,24,59,18,0
ST-3210,평일,7,1,76,26,0
ST-3210,평일,8,0,65,23,0
ST-3210,평일,9,2,34,10,0
ST-3210,평일,10,3,35,9,0
ST-3210,평일,11,3,12,12,0
ST-3210,평일,12,4,11,14,0
ST-3210,평일,13,3,26,15,0
ST-3210,평일,14,7,17,7,0
ST-3210,평일,15,10,12,10,0
ST-3210,평일,16,8,21,16,0
ST-3210,평일,17,4,31,21,0
ST-3210,평일,18,5,33,46,0
ST-3210,평일,19,6,42,44,0
ST-3210,평일,20,12,49,41,0
ST-3210,평일,21,16,48,24,0
ST-3210,평일,22,12,18,8,0
ST-3210,평일,23,1,6,6,0
ST-3213,주말,10,0,0,0,1
ST-3213,평일,1,0,0,0,2
ST-3213,평일,7,0,0,0,2
ST-3213,평일,9,0,0,0,1
ST-3213,평일,17,0,0,0,3
ST-3213,평일,18,0,0,0,1
ST-3213,평일,19,0,0,0,1
ST-3213,평일,21,0,0,0,1
ST-3213,평일,22,0,0,0,1
ST-3214,주말,14,0,0,0,1
ST-322,주말,8,0,0,0,1
ST-322,주말,14,0,0,0,1
ST-322,주말,19,0,0,0,1
ST-322,주말,20,0,0,0,1
ST-322,주말,22,0,0,0,1
ST-322,평일,4,0,0,0,1
ST-322,평일,10,0,0,0,1
ST-322,평일,11,0,0,0,1
ST-322,평일,15,0,0,0,1
ST-322,평일,19,0,0,0,2
ST-322,평일,21,0,0,0,2
ST-3228,주말,21,0,0,0,1
ST-3228,평일,0,0,0,0,1
ST-3228,평일,7,0,0,0,1
ST-3228,평일,8,0,0,0,2
ST-3228,평일,11,0,0,0,1
ST-3228,평일,12,0,0,0,2
ST-3228,평일,14,0,0,0,2
ST-3228,평일,18,0,0,0,1
ST-3228,평일,19,0,0,0,1
ST-3228,평일,20,0,0,0,1
ST-3228,평일,21,0,0,0,1
ST-3232,평일,13,0,0,0,1
ST-3234,주말,6,0,0,0,1
ST-3234,주말,7,0,0,0,1
ST-3234,주말,15,0,0,0,1
ST-3234,주말,16,0,0,0,1
ST-3234,평일,5,0,0,0,3
ST-3234,평일,6,0,0,0,7
ST-3234,평일,7,0,0,0,3
ST-3234,평일,8,0,0,0,2
ST-3234,평일,9,0,0,0,1
ST-3234,평일,10,0,0,0,1
ST-3234,평일,16,0,0,0,2
ST-3235,평일,8,0,0,0,1
ST-3239,주말,12,0,0,0,1
ST-3239,주말,13,0,0,0,1
ST-3239,주말,15,0,0,0,1
ST-3239,주말,18,0,0,0,2
ST-3239,주말,20,0,0,0,2
ST-3239,평일,12,0,0,0,2
ST-3239,평일,14,0,0,0,2
ST-3239,평일,16,0,0,0,1
ST-3239,평일,17,0,0,0,2
ST-3239,평일,18,0,0,0,1
ST-3239,평일,19,0,0,0,1
ST-3239,평일,21,0,0,0,1
ST-324,주말,17,0,0,0,3
ST-324,주말,18,0,0,0,1
ST-324,주말,19,0,0,0,6
ST-324,주말,20,0,0,0,3
ST-324,평일,3,0,0,0,1
ST-324,평일,11,0,0,0,1
ST-324,평일,12,0,0,0,1
ST-324,평일,16,0,0,0,1
ST-324,평일,18,0,0,0,1
ST-324,평일,19,0,0,0,1
ST-324,평일,20,0,0,0,2
ST-3241,주말,9,0,0,0,1
ST-3249,주말,11,0,0,0,2
ST-3249,주말,21,0,0,0,3
ST-3249,평일,12,0,0,0,1
ST-3249,평일,19,0,0,0,2
ST-325,주말,1,0,0,0,1
ST-325,주말,14,0,0,0,1
ST-325,평일,21,0,0,0,1
ST-3251,평일,12,0,0,0,1
ST-3255,주말,0,0,0,1,0
ST-3255,주말,1,0,0,4,0
ST-3255,주말,4,1,1,1,0
ST-3255,주말,5,0,0,1,0
ST-3255,주말,7,0,0,1,0
ST-3255,주말,8,0,4,0,0
ST-3255,주말,9,0,3,4,0
ST-3255,주말,10,1,4,3,0
ST-3255,주말,11,1,2,5,0
ST-3255,주말,12,0,4,1,0
ST-3255,주말,13,0,4,1,0
ST-3255,주말,14,0,2,0,0
ST-3255,주말,15,1,2,2,0
ST-3255,주말,16,0,2,3,0
ST-3255,주말,17,0,1,3,0
ST-3255,주말,18,1,4,3,0
ST-3255,주말,19,1,3,4,0
ST-3255,주말,20,0,3,4,0
ST-3255,주말,21,0,0,1,0
ST-3255,주말,23,0,1,2,0
ST-3255,평일,0,0,0,5,0
ST-3255,평일,3,0,0,3,0
ST-3255,평일,4,0,1,1,0
ST-3255,평일,5,0,0,4,0
ST-3255,평일,6,0,6,2,0
ST-3255,평일,7,0,29,13,0
ST-3255,평일,8,2,16,25,0
ST-3255,평일,9,1,34,21,0
ST-3255,평일,10,1,11,10,0
ST-3255,평일,11,9,13,10,0
ST-3255,평일,12,2,11,8,0
ST-3255,평일,13,1,17,5,0
ST-3255,평일,14,2,18,7,0
ST-3255,평일,15,0,14,5,0
ST-3255,평일,16,1,7,14,0
ST-3255,평일,17,0,13,28,0
ST-3255,평일,18,0,17,17,0
ST-3255,평일,19,1,9,5,0
ST-3255,평일,20,1,6,4,0
ST-3255,평일,21,2,5,10,0
ST-3255,평일,22,2,8,7,0
ST-3255,평일,23,0,1,6,0
ST-3258,주말,9,0,0,0,1
ST-3258,주말,10,0,0,0,2
ST-3258,주말,12,0,0,0,2
ST-3258,주말,13,0,0,0,2
ST-3258,주말,14,0,0,0,2
ST-3258,주말,15,0,0,0,1
ST-3258,주말,17,0,0,0,6
ST-3258,주말,19,0,0,0,1
ST-3258,주말,21,0,0,0,1
ST-3258,평일,5,0,0,0,2
ST-3258,평일,6,0,0,0,8
ST-3258,평일,7,0,0,0,15
ST-3258,평일,8,0,0,0,5
ST-3258,평일,9,0,0,0,11
ST-3258,평일,10,0,0,0,3
ST-3258,평일,12,0,0,0,2
ST-3258,평일,14,0,0,0,1
ST-3258,평일,15,0,0,0,1
ST-3258,평일,16,0,0,0,4
ST-3258,평일,17,0,0,0,3
ST-3258,평일,18,0,0,0,2
ST-3258,평일,20,0,0,0,1
ST-3258,평일,21,0,0,0,3
ST-3258,평일,22,0,0,0,4
ST-3259,평일,18,0,0,0,1
ST-3259,평일,19,0,0,0,1
ST-326,주말,8,0,0,0,1
ST-326,주말,9,0,0,0,1
ST-326,주말,13,0,0,0,2
ST-326,주말,20,0,0,0,1
ST-326,주말,22,0,0,0,1
ST-326,평일,0,0,0,0,1
ST-326,평일,7,0,0,0,9
ST-326,평일,8,0,0,0,13
ST-326,평일,9,0,0,0,4
ST-326,평일,10,0,0,0,2
ST-326,평일,13,0,0,0,6
ST-326,평일,14,0,0,0,1
ST-326,평일,15,0,0,0,1
ST-326,평일,18,0,0,0,1
ST-326,평일,19,0,0,0,1
ST-326,평일,21,0,0,0,1
ST-326,평일,22,0,0,0,1
ST-326,평일,23,0,0,0,1
ST-3264,주말,7,0,0,0,2
ST-3264,주말,11,0,0,0,1
ST-3265,평일,6,0,0,0,1
ST-3265,평일,7,0,0,0,6
ST-3265,평일,9,0,0,0,1
ST-3265,평일,11,0,0,0,1
ST-3265,평일,13,0,0,0,1
ST-3265,평일,16,0,0,0,4
ST-3265,평일,17,0,0,0,1
ST-3265,평일,18,0,0,0,1
ST-3265,평일,19,0,0,0,3
ST-3267,주말,7,0,0,0,1
ST-3267,주말,14,0,0,0,1
ST-3267,주말,17,0,0,0,1
ST-3267,주말,18,0,0,0,1
ST-3267,평일,5,0,0,0,1
ST-3267,평일,8,0,0,0,23
ST-3267,평일,9,0,0,0,13
ST-3267,평일,10,0,0,0,1
ST-3267,평일,17,0,0,0,3
ST-3267,평일,18,0,0,0,3
ST-3267,평일,20,0,0,0,2
ST-327,주말,1,0,0,0,1
ST-327,주말,13,0,0,0,1
ST-327,주말,15,0,0,0,1
ST-327,주말,16,0,0,0,1
ST-327,주말,18,0,0,0,1
ST-327,주말,19,0,0,0,1
ST-327,주말,20,0,0,0,1
ST-327,평일,5,0,0,0,1
ST-327,평일,14,0,0,0,2
ST-327,평일,15,0,0,0,1
ST-327,평일,18,0,0,0,1
ST-327,평일,20,0,0,0,1
ST-327,평일,21,0,0,0,1
ST-327,평일,23,0,0,0,1
ST-3271,주말,0,0,0,0,1
ST-3271,주말,8,0,0,0,1
ST-3271,주말,19,0,0,0,2
ST-3271,평일,7,0,0,0,5
ST-3271,평일,9,0,0,0,1
ST-3271,평일,10,0,0,0,1
ST-3271,평일,15,0,0,0,1
ST-3271,평일,19,0,0,0,1
ST-3271,평일,23,0,0,0,1
ST-3272,평일,5,0,0,0,1
ST-3278,주말,6,0,0,0,3
ST-3278,평일,6,0,0,0,4
ST-3279,평일,9,0,0,0,1
ST-3279,평일,21,0,0,0,5
ST-328,주말,0,0,0,0,1
ST-328,주말,4,0,0,0,1
ST-328,주말,8,0,0,0,5
ST-328,주말,9,0,0,0,5
ST-328,주말,10,0,0,0,3
ST-328,주말,11,0,0,0,6
ST-328,주말,12,0,0,0,4
ST-328,주말,13,0,0,0,4
ST-328,주말,14,0,0,0,3
ST-328,주말,15,0,0,0,1
ST-328,주말,16,0,0,0,3
ST-328,주말,17,0,0,0,4
ST-328,주말,18,0,0,0,7
ST-328,주말,19,0,0,0,4
ST-328,주말,21,0,0,0,2
ST-328,주말,22,0,0,0,1
ST-328,평일,0,0,0,0,1
ST-328,평일,1,0,0,0,3
ST-328,평일,2,0,0,0,1
ST-328,평일,3,0,0,0,1
ST-328,평일,4,0,0,0,1
ST-328,평일,6,0,0,0,2
ST-328,평일,7,0,0,0,9
ST-328,평일,8,0,0,0,19
ST-328,평일,9,0,0,0,4
ST-328,평일,10,0,0,0,5
ST-328,평일,11,0,0,0,14
ST-328,평일,12,0,0,0,7
ST-328,평일,13,0,0,0,5
ST-328,평일,14,0,0,0,8
ST-328,평일,15,0,0,0,5
ST-328,평일,16,0,0,0,3
ST-328,평일,17,0,0,0,10
ST-328,평일,18,0,0,0,13
ST-328,평일,19,0,0,0,8
ST-328,평일,20,0,0,0,5
ST-328,평일,21,0,0,0,8
ST-328,평일,22,0,0,0,5
ST-328,평일,23,0,0,0,2
ST-3286,주말,5,0,0,0,1
ST-3286,주말,8,0,0,0,4
ST-3286,주말,9,0,0,0,1
ST-3286,주말,10,0,0,0,2
ST-3286,주말,11,0,0,0,1
ST-3286,주말,12,0,0,0,1
ST-3286,주말,13,0,0,0,3
ST-3286,주말,16,0,0,0,1
ST-3286,주말,18,0,0,0,3
ST-3286,주말,19,0,0,0,4
ST-3286,주말,20,0,0,0,3
ST-3286,주말,21,0,0,0,1
ST-3286,주말,22,0,0,0,2
ST-3286,평일,0,0,0,0,1
ST-3286,평일,5,0,0,0,1
ST-3286,평일,6,0,0,0,1
ST-3286,평일,7,0,0,0,13
ST-3286,평일,8,0,0,0,28
ST-3286,평일,9,0,0,0,10
ST-3286,평일,10,0,0,0,2
ST-3286,평일,11,0,0,0,1
ST-3286,평일,13,0,0,0,1
ST-3286,평일,15,0,0,0,3
ST-3286,평일,17,0,0,0,2
ST-3286,평일,19,0,0,0,2
ST-3286,평일,20,0,0,0,2
ST-3286,평일,21,0,0,0,1
ST-3286,평일,23,0,0,0,3
ST-3289,주말,20,0,0,0,1
ST-3291,주말,0,0,1,2,0
ST-3291,주말,1,0,0,3,0
ST-3291,주말,2,0,2,7,0
ST-3291,주말,5,0,1,0,0
ST-3291,주말,8,0,4,3,0
ST-3291,주말,9,0,2,0,0
ST-3291,주말,10,0,1,0,0
ST-3291,주말,11,0,2,0,0
ST-3291,주말,12,0,1,4,0
ST-3291,주말,13,0,3,4,0
ST-3291,주말,14,1,1,4,0
ST-3291,주말,15,1,3,7,0
ST-3291,주말,16,0,4,8,0
ST-3291,주말,17,1,9,6,0
ST-3291,주말,18,0,5,7,0
ST-3291,주말,19,0,4,5,0
ST-3291,주말,20,2,2,7,0
ST-3291,주말,21,0,2,6,0
ST-3291,주말,22,0,2,3,0
ST-3291,주말,23,0,1,1,0
ST-3291,평일,0,0,0,7,0
ST-3291,평일,1,0,3,3,0
ST-3291,평일,2,0,0,2,0
ST-3291,평일,3,0,0,1,0
ST-3291,평일,4,0,1,1,0
ST-3291,평일,5,0,6,1,0
ST-3291,평일,6,1,2,1,0
ST-3291,평일,7,0,7,4,0
ST-3291,평일,8,0,13,6,0
ST-3291,평일,9,0,2,22,0
ST-3291,평일,10,1,3,10,0
ST-3291,평일,11,1,5,7,0
ST-3291,평일,12,9,20,9,0
ST-3291,평일,13,1,9,13,0
ST-3291,평일,14,10,6,4,0
ST-3291,평일,15,1,12,10,0
ST-3291,평일,16,5,21,19,0
ST-3291,평일,17,10,17,32,0
ST-3291,평일,18,2,19,51,0
ST-3291,평일,19,3,6,14,0
ST-3291,평일,20,0,13,17,0
ST-3291,평일,21,0,4,17,0
ST-3291,평일,22,2,7,16,0
ST-3291,평일,23,0,5,7,0
ST-3292,평일,9,0,0,0,1
ST-3297,주말,0,0,3,3,0
ST-3297,주말,1,0,1,1,0
ST-3297,주말,2,0,1,1,0
ST-3297,주말,4,0,0,1,0
ST-3297,주말,7,0,0,2,0
ST-3297,주말,8,0,1,2,0
ST-3297,주말,9,2,0,5,0
ST-3297,주말,10,0,0,6,0
ST-3297,주말,11,1,0,4,0
ST-3297,주말,12,0,0,8,0
ST-3297,주말,13,0,4,5,0
ST-3297,주말,14,1,4,10,0
ST-3297,주말,15,0,3,14,0
ST-3297,주말,16,0,5,16,0
ST-3297,주말,17,0,11,27,0
ST-3297,주말,18,0,15,23,0
ST-3297,주말,19,0,3,18,0
ST-3297,주말,20,0,11,12,0
ST-3297,주말,21,0,2,5,0
ST-3297,주말,22,0,4,5,0
ST-3297,주말,23,0,0,3,0
ST-3297,평일,0,0,0,7,0
ST-3297,평일,1,0,2,1,0
ST-3297,평일,2,0,0,1,0
ST-3297,평일,6,0,3,4,0
ST-3297,평일,7,1,8,77,0
ST-3297,평일,8,0,3,81,0
ST-3297,평일,9,0,5,56,0
ST-3297,평일,10,0,6,18,0
ST-3297,평일,11,0,12,15,0
ST-3297,평일,12,0,9,23,0
ST-3297,평일,13,2,8,33,0
ST-3297,평일,14,2,19,26,0
ST-3297,평일,15,0,12,36,0
ST-3297,평일,16,2,28,32,0
ST-3297,평일,17,5,53,127,0
ST-3297,평일,18,8,117,328,0
ST-3297,평일,19,3,38,148,0
ST-3297,평일,20,1,24,76,0
ST-3297,평일,21,1,24,47,0
ST-3297,평일,22,0,15,36,0
ST-3297,평일,23,0,6,12,0
ST-330,주말,19,0,0,0,2
ST-330,평일,5,0,0,0,1
ST-330,평일,6,0,0,0,1
ST-330,평일,8,0,0,0,2
ST-330,평일,13,0,0,0,1
ST-330,평일,18,0,0,0,1
ST-3305,주말,0,0,1,7,0
ST-3305,주말,1,0,3,2,0
ST-3305,주말,2,0,0,2,0
ST-3305,주말,3,1,0,1,0
ST-3305,주말,5,1,3,0,0
ST-3305,주말,6,2,0,1,0
ST-3305,주말,8,1,2,1,0
ST-3305,주말,9,1,5,0,0
ST-3305,주말,10,1,6,2,0
ST-3305,주말,11,1,2,1,0
ST-3305,주말,12,2,6,0,0
ST-3305,주말,13,1,2,2,0
ST-3305,주말,14,0,3,1,0
ST-3305,주말,15,0,1,2,0
ST-3305,주말,16,3,3,2,0
ST-3305,주말,17,2,3,9,0
ST-3305,주말,18,1,3,5,0
ST-3305,주말,19,0,8,1,0
ST-3305,주말,20,2,0,3,0
ST-3305,주말,21,3,0,1,0
ST-3305,주말,22,1,2,2,0
ST-3305,주말,23,0,2,1,0
ST-3305,평일,0,0,5,3,0
ST-3305,평일,1,0,0,3,0
ST-3305,평일,2,2,0,5,0
ST-3305,평일,3,0,0,2,0
ST-3305,평일,5,0,5,0,0
ST-3305,평일,6,0,5,3,0
ST-3305,평일,7,0,14,2,0
ST-3305,평일,8,0,24,19,0
ST-3305,평일,9,0,13,7,0
ST-3305,평일,10,2,12,1,0
ST-3305,평일,11,3,6,4,0
ST-3305,평일,12,1,9,9,0
ST-3305,평일,13,1,6,7,0
ST-3305,평일,14,3,6,4,0
ST-3305,평일,15,5,7,9,0
ST-3305,평일,16,6,13,3,0
ST-3305,평일,17,3,21,11,0
ST-3305,평일,18,0,10,24,0
ST-3305,평일,19,0,10,3,0
ST-3305,평일,20,5,10,6,0
ST-3305,평일,21,1,7,15,0
ST-3305,평일,22,0,4,7,0
ST-3305,평일,23,1,1,1,0
ST-3308,주말,10,0,0,0,1
ST-3308,주말,19,0,0,0,1
ST-3308,평일,8,0,0,0,1
ST-3308,평일,13,0,0,0,1
ST-3308,평일,17,0,0,0,1
ST-3308,평일,19,0,0,0,2
ST-3308,평일,22,0,0,0,1
ST-331,주말,12,0,0,0,1
ST-331,주말,13,0,0,0,1
ST-331,주말,15,0,0,0,1
ST-331,주말,18,0,0,0,1
ST-331,평일,11,0,0,0,1
ST-331,평일,12,0,0,0,1
ST-331,평일,13,0,0,0,1
ST-331,평일,15,0,0,0,1
ST-331,평일,19,0,0,0,1
ST-331,평일,21,0,0,0,2
ST-331,평일,22,0,0,0,2
ST-332,평일,21,0,0,0,1
ST-333,주말,21,0,0,0,1
ST-333,평일,10,0,0,0,1
ST-333,평일,12,0,0,0,1
ST-333,평일,16,0,0,0,1
ST-333,평일,17,0,0,0,1
ST-333,평일,18,0,0,0,2
ST-334,주말,4,0,0,0,1
ST-334,주말,9,0,0,0,1
ST-334,주말,11,0,0,0,1
ST-334,주말,12,0,0,0,3
ST-334,주말,15,0,0,0,2
ST-334,주말,16,0,0,0,1
ST-334,주말,17,0,0,0,2
ST-334,평일,2,0,0,0,1
ST-334,평일,7,0,0,0,2
ST-334,평일,13,0,0,0,1
ST-334,평일,15,0,0,0,1
ST-334,평일,16,0,0,0,1
ST-334,평일,17,0,0,0,2
ST-334,평일,18,0,0,0,14
ST-334,평일,19,0,0,0,2
ST-334,평일,21,0,0,0,1
ST-334,평일,22,0,0,0,2
ST-335,평일,14,0,0,0,2
ST-335,평일,16,0,0,0,1
ST-336,주말,0,0,0,0,3
ST-336,주말,7,0,0,0,1
ST-336,주말,8,0,0,0,2
ST-336,주말,9,0,0,0,3
ST-336,주말,10,0,0,0,6
ST-336,주말,11,0,0,0,2
ST-336,주말,12,0,0,0,6
ST-336,주말,13,0,0,0,14
ST-336,주말,14,0,0,0,9
ST-336,주말,15,0,0,0,6
ST-336,주말,16,0,0,0,21
ST-336,주말,17,0,0,0,9
ST-336,주말,18,0,0,0,11
ST-336,주말,19,0,0,0,7
ST-336,주말,20,0,0,0,2
ST-336,주말,21,0,0,0,6
ST-336,주말,22,0,0,0,2
ST-336,주말,23,0,0,0,1
ST-336,평일,0,0,0,0,1
ST-336,평일,1,0,0,0,2
ST-336,평일,2,0,0,0,2
ST-336,평일,3,0,0,0,1
ST-336,평일,5,0,0,0,1
ST-336,평일,6,0,0,0,4
ST-336,평일,7,0,0,0,20
ST-336,평일,8,0,0,0,49
ST-336,평일,9,0,0,0,55
ST-336,평일,10,0,0,0,31
ST-336,평일,11,0,0,0,36
ST-336,평일,12,0,0,0,31
ST-336,평일,13,0,0,0,31
ST-336,평일,14,0,0,0,33
ST-336,평일,15,0,0,0,32
ST-336,평일,16,0,0,0,31
ST-336,평일,17,0,0,0,96
ST-336,평일,18,0,0,0,131
ST-336,평일,19,0,0,0,28
ST-336,평일,20,0,0,0,15
ST-336,평일,21,0,0,0,17
ST-336,평일,22,0,0,0,6
ST-336,평일,23,0,0,0,1
ST-338,주말,0,1,7,7,0
ST-338,주말,1,0,3,3,0
ST-338,주말,2,0,3,3,0
ST-338,주말,3,5,0,6,0
ST-338,주말,4,2,1,0,0
ST-338,주말,6,0,0,3,0
ST-338,주말,7,1,1,3,0
ST-338,주말,8,3,2,3,0
ST-338,주말,9,0,4,4,0
ST-338,주말,10,2,4,1,0
ST-338,주말,11,0,3,2,0
ST-338,주말,12,2,5,8,0
ST-338,주말,13,2,6,7,0
ST-338,주말,14,3,8,10,0
ST-338,주말,15,1,17,20,0
ST-338,주말,16,1,5,22,0
ST-338,주말,17,1,16,12,0
ST-338,주말,18,1,9,14,0
ST-338,주말,19,4,7,4,0
ST-338,주말,20,4,5,6,0
ST-338,주말,21,2,7,10,0
ST-338,주말,22,4,3,12,0
ST-338,주말,23,0,4,8,0
ST-338,평일,0,0,11,4,0
ST-338,평일,1,1,4,9,0
ST-338,평일,2,0,4,2,0
ST-338,평일,3,0,3,5,0
ST-338,평일,4,0,2,6,0
ST-338,평일,5,0,13,1,0
ST-338,평일,6,0,0,4,0
ST-338,평일,7,1,35,15,0
ST-338,평일,8,2,16,18,0
ST-338,평일,9,6,24,27,0
ST-338,평일,10,6,21,26,0
ST-338,평일,11,4,17,18,0
ST-338,평일,12,5,18,20,0
ST-338,평일,13,9,23,12,0
ST-338,평일,14,5,18,17,0
ST-338,평일,15,6,41,15,0
ST-338,평일,16,10,20,48,0
ST-338,평일,17,4,26,74,0
ST-338,평일,18,3,39,72,0
ST-338,평일,19,5,23,51,0
ST-338,평일,20,2,28,18,0
ST-338,평일,21,5,38,46,0
ST-338,평일,22,6,29,29,0
ST-338,평일,23,5,14,13,0
ST-342,평일,8,0,0,0,1
ST-343,평일,0,0,0,0,1
ST-343,평일,7,0,0,0,2
ST-343,평일,10,0,0,0,1
ST-343,평일,17,0,0,0,1
ST-344,평일,9,0,0,0,2
ST-345,평일,4,0,0,0,1
ST-346,주말,14,0,0,0,1
ST-346,평일,7,0,0,0,2
ST-346,평일,9,0,0,0,1
ST-346,평일,13,0,0,0,1
ST-350,평일,7,0,0,0,1
ST-351,평일,7,0,0,0,1
ST-354,주말,7,0,0,0,1
ST-354,주말,8,0,0,0,4
ST-354,주말,9,0,0,0,3
ST-354,주말,10,0,0,0,2
ST-354,주말,13,0,0,0,2
ST-354,주말,15,0,0,0,4
ST-354,주말,17,0,0,0,2
ST-354,주말,18,0,0,0,1
ST-354,주말,21,0,0,0,4
ST-354,주말,23,0,0,0,1
ST-354,평일,1,0,0,0,1
ST-354,평일,3,0,0,0,1
ST-354,평일,4,0,0,0,5
ST-354,평일,5,0,0,0,4
ST-354,평일,6,0,0,0,13
ST-354,평일,7,0,0,0,3
ST-354,평일,8,0,0,0,8
ST-354,평일,9,0,0,0,6
ST-354,평일,10,0,0,0,3
ST-354,평일,11,0,0,0,5
ST-354,평일,13,0,0,0,1
ST-354,평일,14,0,0,0,3
ST-354,평일,15,0,0,0,12
ST-354,평일,16,0,0,0,4
ST-354,평일,17,0,0,0,13
ST-354,평일,18,0,0,0,9
ST-354,평일,19,0,0,0,4
ST-354,평일,20,0,0,0,4
ST-354,평일,21,0,0,0,3
ST-354,평일,22,0,0,0,1
ST-357,주말,20,0,0,0,1
ST-358,주말,6,0,0,0,1
ST-358,주말,7,0,0,0,2
ST-358,주말,8,0,0,0,5
ST-358,주말,9,0,0,0,12
ST-358,주말,10,0,0,0,2
ST-358,주말,13,0,0,0,5
ST-358,주말,14,0,0,0,8
ST-358,주말,15,0,0,0,4
ST-358,주말,16,0,0,0,2
ST-358,주말,17,0,0,0,6
ST-358,주말,18,0,0,0,1
ST-358,주말,19,0,0,0,10
ST-358,주말,22,0,0,0,1
ST-358,평일,0,0,0,0,1
ST-358,평일,2,0,0,0,3
ST-358,평일,6,0,0,0,20
ST-358,평일,7,0,0,0,29
ST-358,평일,8,0,0,0,52
ST-358,평일,9,0,0,0,30
ST-358,평일,10,0,0,0,7
ST-358,평일,11,0,0,0,2
ST-358,평일,12,0,0,0,11
ST-358,평일,13,0,0,0,3
ST-358,평일,14,0,0,0,20
ST-358,평일,15,0,0,0,4
ST-358,평일,16,0,0,0,5
ST-358,평일,17,0,0,0,10
ST-358,평일,18,0,0,0,9
ST-358,평일,19,0,0,0,57
ST-358,평일,20,0,0,0,4
ST-358,평일,21,0,0,0,5
ST-358,평일,22,0,0,0,2
ST-359,주말,0,0,0,0,2
ST-359,주말,8,0,0,0,1
ST-359,주말,10,0,0,0,2
ST-359,주말,11,0,0,0,1
ST-359,주말,12,0,0,0,1
ST-359,주말,14,0,0,0,1
ST-359,주말,15,0,0,0,1
ST-359,주말,17,0,0,0,2
ST-359,주말,18,0,0,0,1
ST-359,주말,20,0,0,0,1
ST-359,주말,22,0,0,0,2
ST-359,평일,1,0,0,0,1
ST-359,평일,8,0,0,0,9
ST-359,평일,9,0,0,0,20
ST-359,평일,11,0,0,0,1
ST-359,평일,12,0,0,0,4
ST-359,평일,13,0,0,0,4
ST-359,평일,15,0,0,0,3
ST-359,평일,16,0,0,0,4
ST-359,평일,17,0,0,0,2
ST-359,평일,18,0,0,0,7
ST-359,평일,19,0,0,0,3
ST-359,평일,20,0,0,0,5
ST-359,평일,22,0,0,0,1
ST-36,주말,2,0,0,0,1
ST-36,주말,12,0,0,0,1
ST-36,주말,17,0,0,0,1
ST-36,주말,20,0,0,0,1
ST-360,주말,0,0,0,0,4
ST-360,주말,1,0,0,0,1
ST-360,주말,2,0,0,0,3
