대여소_ID,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수,동일대여소대여반납,중구내대여반납,유출량,유입량
ST-1761,평일,21,19,20,39,20,2,4,13,9
ST-1761,평일,22,14,29,43,21,0,1,13,4
ST-1761,평일,23,10,14,24,38,0,3,7,5
ST-1768,주말,0,0,0,0,22,0,0,0,0
ST-1768,주말,1,0,1,1,21,0,0,0,0
ST-1768,주말,2,1,0,1,19,0,0,1,0
ST-1768,주말,3,1,0,1,19,0,1,0,0
ST-1768,주말,4,0,0,0,18,0,0,0,0
ST-1768,주말,5,0,0,0,0,0,0,0,0
ST-1768,주말,6,1,0,1,18,0,1,0,1
ST-1768,주말,7,0,3,3,17,0,0,0,2
ST-1768,주말,8,1,4,5,18,0,0,1,2
ST-1768,주말,9,2,1,3,29,0,2,0,1
ST-1768,주말,10,1,2,3,31,0,1,0,1
ST-1768,주말,11,2,2,4,32,0,0,2,1
ST-1768,주말,12,2,4,6,27,0,2,0,4
ST-1768,주말,13,6,7,13,32,0,4,2,2
ST-1768,주말,14,4,2,6,35,0,3,1,3
ST-1768,주말,15,6,7,13,26,1,4,1,2
ST-1768,주말,16,6,4,10,27,0,3,3,4
ST-1768,주말,17,11,8,19,24,1,3,7,4
ST-1768,주말,18,5,5,10,23,0,3,2,5
ST-1768,주말,19,2,7,9,24,0,1,1,7
ST-1768,주말,20,7,10,17,30,0,3,4,3
ST-1768,주말,21,11,6,17,28,0,8,3,2
ST-1768,주말,22,4,3,7,25,0,2,2,1
ST-1768,주말,23,1,0,1,24,0,0,1,0
ST-1768,평일,0,11,1,12,43,0,1,10,0
ST-1768,평일,1,2,0,2,34,0,0,2,0
ST-1768,평일,2,1,0,1,33,0,0,1,1
ST-1768,평일,3,0,2,2,34,0,0,0,1
ST-1768,평일,4,0,1,1,35,0,0,0,2
ST-1768,평일,5,1,1,2,0,0,0,1,2
ST-1768,평일,6,0,5,5,36,0,0,0,2
ST-1768,평일,7,24,11,35,41,0,10,14,7
ST-1768,평일,8,41,16,57,32,0,30,11,11
ST-1768,평일,9,5,4,9,11,0,3,2,1
ST-1768,평일,10,7,5,12,5,0,6,1,2
ST-1768,평일,11,6,11,17,17,0,3,3,8
ST-1768,평일,12,7,12,19,23,1,5,1,3
ST-1768,평일,13,5,6,11,27,0,4,1,4
ST-1768,평일,14,6,7,13,30,0,4,2,2
ST-1768,평일,15,9,9,18,30,0,2,7,6
ST-1768,평일,16,6,8,14,32,0,2,4,7
ST-1768,평일,17,12,18,30,25,0,7,5,10
ST-1768,평일,18,27,24,51,34,0,3,24,9
ST-1768,평일,19,13,25,38,38,0,7,6,16
ST-1768,평일,20,17,22,39,52,0,7,10,11
ST-1768,평일,21,14,15,29,53,0,6,8,5
ST-1768,평일,22,13,10,23,52,0,7,6,3
ST-1768,평일,23,9,3,12,50,0,6,3,0
ST-1769,주말,0,1,0,1,4,0,0,1,0
ST-1769,주말,1,0,0,0,3,0,0,0,0
ST-1769,주말,2,1,0,1,3,0,0,1,0
ST-1769,주말,3,0,0,0,1,0,0,0,0
ST-1769,주말,4,1,0,1,0,0,0,1,0
ST-1769,주말,5,0,0,0,0,0,0,0,0
ST-1769,주말,6,0,2,2,0,0,0,0,3
ST-1769,주말,7,2,3,5,2,0,1,1,0
ST-1769,주말,8,0,2,2,3,0,0,0,1
ST-1769,주말,9,2,1,3,5,0,1,1,2
ST-1769,주말,10,1,1,2,4,0,1,0,0
ST-1769,주말,11,0,1,1,18,0,0,0,0
ST-1769,주말,12,2,2,4,18,0,2,0,2
ST-1769,주말,13,0,0,0,21,0,0,0,1
ST-1769,주말,14,2,2,4,21,0,0,2,5
ST-1769,주말,15,4,4,8,21,0,3,1,0
ST-1769,주말,16,9,3,12,18,0,1,8,0
ST-1769,주말,17,4,3,7,15,0,2,2,0
ST-1769,주말,18,0,2,2,14,0,0,0,2
ST-1769,주말,19,1,1,2,16,0,0,1,1
ST-1769,주말,20,0,0,0,16,0,0,0,0
ST-1769,주말,21,0,0,0,16,0,0,0,0
ST-1769,주말,22,0,1,1,16,0,0,0,1
ST-1769,주말,23,0,0,0,17,0,0,0,0
ST-1769,평일,0,1,1,2,10,0,0,1,1
ST-1769,평일,1,0,1,1,10,0,0,0,0
ST-1769,평일,2,0,0,0,11,0,0,0,0
ST-1769,평일,3,0,0,0,11,0,0,0,0
ST-1769,평일,4,2,2,4,10,0,0,2,2
ST-1769,평일,5,0,0,0,0,0,0,0,0
ST-1769,평일,6,3,23,26,11,0,3,0,13
ST-1769,평일,7,21,17,38,38,0,19,2,15
ST-1769,평일,8,40,58,98,33,0,28,12,37
ST-1769,평일,9,7,13,20,46,0,3,4,11
ST-1769,평일,10,8,6,14,54,0,4,4,1
ST-1769,평일,11,14,21,35,52,0,11,3,8
ST-1769,평일,12,8,7,15,63,0,6,2,1
ST-1769,평일,13,2,8,10,62,0,2,0,4
ST-1769,평일,14,6,1,7,68,0,4,2,0
ST-1769,평일,15,9,2,11,58,0,5,4,0
ST-1769,평일,16,24,16,40,55,0,3,21,7
ST-1769,평일,17,28,14,42,37,0,13,15,1
ST-1769,평일,18,29,8,37,26,0,7,22,7
ST-1769,평일,19,8,6,14,5,0,4,4,1
ST-1769,평일,20,5,3,8,4,0,1,4,1
ST-1769,평일,21,2,0,2,1,0,1,1,0
ST-1769,평일,22,0,2,2,1,0,0,0,4
ST-1769,평일,23,1,2,3,4,0,0,1,0
ST-1771,주말,0,5,0,5,12,0,2,3,1
ST-1771,주말,1,2,1,3,11,0,0,2,0
ST-1771,주말,2,1,1,2,10,0,0,1,1
ST-1771,주말,3,1,1,2,12,0,1,0,0
ST-1771,주말,4,2,0,2,12,0,2,0,1
ST-1771,주말,5,1,5,6,0,0,1,0,3
ST-1771,주말,6,0,3,3,14,0,0,0,2
ST-1771,주말,7,8,4,12,16,0,6,2,3
ST-1771,주말,8,5,5,10,12,0,1,4,1
ST-1771,주말,9,4,13,17,18,1,1,2,9
ST-1771,주말,10,20,8,28,27,0,9,11,5
ST-1771,주말,11,6,12,18,15,1,2,3,7
ST-1771,주말,12,16,9,25,18,1,8,7,5
ST-1771,주말,13,9,17,26,15,0,4,5,9
ST-1771,주말,14,17,25,42,22,1,6,10,15
ST-1771,주말,15,24,22,46,30,1,8,15,14
ST-1771,주말,16,34,25,59,29,4,15,15,11
ST-1771,주말,17,30,17,47,14,0,14,16,14
ST-1771,주말,18,10,20,30,3,0,4,6,7
ST-1771,주말,19,13,16,29,16,0,1,12,7
ST-1771,주말,20,10,11,21,20,0,6,4,10
ST-1771,주말,21,9,6,15,23,0,3,6,1
ST-1771,주말,22,4,3,7,16,0,1,3,3
ST-1771,주말,23,5,5,10,16,0,2,3,1
ST-1771,평일,0,12,1,13,10,0,6,6,1
ST-1771,평일,1,3,0,3,4,0,2,1,1
ST-1771,평일,2,1,1,2,4,0,0,1,0
ST-1771,평일,3,1,3,4,4,0,0,1,1
ST-1771,평일,4,0,2,2,5,0,0,0,7
ST-1771,평일,5,1,27,28,0,0,1,0,27
ST-1771,평일,6,3,52,55,33,0,1,2,77
ST-1771,평일,7,95,227,322,82,0,48,47,121
ST-1771,평일,8,189,269,458,211,7,82,100,107
ST-1771,평일,9,50,148,198,287,9,20,21,73
ST-1771,평일,10,78,72,150,378,15,32,31,20
ST-1771,평일,11,204,85,289,414,22,101,81,30
ST-1771,평일,12,107,107,214,263,19,53,35,45
ST-1771,평일,13,83,126,209,268,13,29,41,32
ST-1771,평일,14,75,39,114,295,11,28,36,17
ST-1771,평일,15,68,60,128,257,4,35,29,22
ST-1771,평일,16,111,67,178,238,8,50,53,66
ST-1771,평일,17,277,92,369,141,8,118,151,36
ST-1771,평일,18,131,120,251,16,3,62,66,54
ST-1771,평일,19,68,70,138,9,4,24,40,18
ST-1771,평일,20,35,34,69,13,1,17,17,11
ST-1771,평일,21,41,42,83,12,0,26,15,21
ST-1771,평일,22,18,15,33,15,0,8,10,6
ST-1771,평일,23,7,13,20,10,0,6,1,3
ST-1772,주말,0,0,0,0,6,0,0,0,0
ST-1772,주말,1,4,1,5,6,0,0,4,1
ST-1772,주말,2,2,0,2,2,0,2,0,0
ST-1772,주말,3,0,0,0,1,0,0,0,0
ST-1772,주말,4,0,0,0,1,0,0,0,0
ST-1772,주말,5,0,0,0,0,0,0,0,0
ST-1772,주말,6,0,1,1,1,0,0,0,0
ST-1772,주말,7,0,0,0,2,0,0,0,4
ST-1772,주말,8,0,5,5,2,0,0,0,1
ST-1772,주말,9,3,13,16,7,0,2,1,3
ST-1772,주말,10,0,3,3,17,0,0,0,0
ST-1772,주말,11,2,10,12,22,0,1,1,3
ST-1772,주말,12,5,2,7,23,0,2,3,1
ST-1772,주말,13,9,3,12,25,0,3,6,0
ST-1772,주말,14,5,5,10,20,0,3,2,4
ST-1772,주말,15,10,6,16,21,1,4,5,1
ST-1772,주말,16,4,6,10,16,0,1,3,1
ST-1772,주말,17,6,1,7,18,0,1,5,2
ST-1772,주말,18,8,5,13,13,2,3,3,3
ST-1772,주말,19,11,3,14,11,0,1,10,0
ST-1772,주말,20,0,1,1,1,0,0,0,0
ST-1772,주말,21,0,1,1,2,0,0,0,0
ST-1772,주말,22,1,0,1,3,0,0,1,0
ST-1772,주말,23,0,0,0,2,0,0,0,0
ST-1772,평일,0,3,0,3,13,0,1,2,0
ST-1772,평일,1,2,1,3,12,0,2,0,1
ST-1772,평일,2,2,0,2,10,0,2,0,0
ST-1772,평일,3,1,0,1,9,0,0,1,0
ST-1772,평일,4,1,2,3,7,0,1,0,5
ST-1772,평일,5,0,5,5,0,0,0,0,2
ST-1772,평일,6,2,16,18,14,0,0,2,8
ST-1772,평일,7,9,12,21,28,0,1,8,6
ST-1772,평일,8,15,57,72,30,0,14,1,27
ST-1772,평일,9,7,20,27,72,0,5,2,15
ST-1772,평일,10,13,25,38,95,2,6,5,6
ST-1772,평일,11,21,31,52,304,4,13,4,9
ST-1772,평일,12,27,23,50,318,2,15,10,3
ST-1772,평일,13,25,35,60,304,1,14,10,6
ST-1772,평일,14,19,7,26,320,1,14,4,5
ST-1772,평일,15,36,31,67,298,1,13,22,5
ST-1772,평일,16,30,24,54,307,0,15,15,1
ST-1772,평일,17,45,22,67,278,0,18,27,6
ST-1772,평일,18,189,24,213,272,0,59,130,7
ST-1772,평일,19,54,14,68,99,0,20,34,2
ST-1772,평일,20,33,5,38,55,1,15,17,2
ST-1772,평일,21,28,7,35,46,0,15,13,1
ST-1772,평일,22,5,0,5,25,0,3,2,0
ST-1772,평일,23,4,1,5,19,0,3,1,1
ST-1773,주말,0,0,0,0,2,0,0,0,0
ST-1773,주말,1,1,0,1,1,0,0,1,0
ST-1773,주말,2,0,0,0,1,0,0,0,0
ST-1773,주말,3,0,0,0,1,0,0,0,0
ST-1773,주말,4,0,0,0,1,0,0,0,0
ST-1773,주말,5,0,0,0,0,0,0,0,0
ST-1773,주말,6,0,0,0,1,0,0,0,0
ST-1773,주말,7,0,4,4,1,0,0,0,0
ST-1773,주말,8,2,0,2,4,0,0,2,1
ST-1773,주말,9,0,2,2,2,0,0,0,1
ST-1773,주말,10,2,2,4,5,0,1,1,2
ST-1773,주말,11,4,5,9,6,2,1,1,1
ST-1773,주말,12,3,3,6,3,0,2,1,1
ST-1773,주말,13,3,7,10,8,0,1,2,2
ST-1773,주말,14,3,7,10,8,1,2,0,2
ST-1773,주말,15,5,2,7,14,0,2,3,4
ST-1773,주말,16,3,11,14,12,0,3,0,5
ST-1773,주말,17,3,15,18,22,0,1,2,8
ST-1773,주말,18,14,16,30,28,1,7,6,9
ST-1773,주말,19,12,10,22,33,0,3,9,5
ST-1773,주말,20,9,2,11,33,0,3,6,0
ST-1773,주말,21,12,2,14,24,0,7,5,3
ST-1773,주말,22,5,3,8,19,0,2,3,0
ST-1773,주말,23,0,0,0,15,0,0,0,0
ST-1773,평일,0,2,0,2,7,0,0,2,0
ST-1773,평일,1,1,0,1,8,0,0,1,0
ST-1773,평일,2,1,0,1,7,0,0,1,0
ST-1773,평일,3,1,1,2,6,0,0,1,0
ST-1773,평일,4,0,0,0,6,0,0,0,0
ST-1773,평일,5,5,6,11,0,0,5,0,13
ST-1773,평일,6,3,16,19,8,0,1,2,8
ST-1773,평일,7,25,63,88,21,0,25,0,37
ST-1773,평일,8,4,113,117,60,0,1,3,60
ST-1773,평일,9,6,58,64,173,0,5,1,9
ST-1773,평일,10,8,17,25,222,1,5,2,9
ST-1773,평일,11,43,26,69,246,10,22,11,12
ST-1773,평일,12,15,53,68,229,1,11,3,12
ST-1773,평일,13,15,39,54,253,2,8,5,9
ST-1773,평일,14,23,18,41,269,1,3,19,10
ST-1773,평일,15,35,17,52,261,0,16,19,7
ST-1773,평일,16,52,17,69,241,1,19,32,10
ST-1773,평일,17,105,29,134,197,1,35,69,11
ST-1773,평일,18,144,38,182,104,1,45,98,20
ST-1773,평일,19,29,18,47,28,0,8,21,3
ST-1773,평일,20,12,3,15,17,0,6,6,4
ST-1773,평일,21,9,3,12,13,0,4,5,2
ST-1773,평일,22,3,5,8,5,0,2,1,1
ST-1773,평일,23,2,0,2,5,0,1,1,0
ST-1774,주말,0,1,0,1,7,0,0,1,0
ST-1774,주말,1,0,1,1,7,0,0,0,2
ST-1774,주말,2,0,1,1,8,0,0,0,0
ST-1774,주말,3,0,0,0,9,0,0,0,0
ST-1774,주말,4,0,0,0,9,0,0,0,0
ST-1774,주말,5,0,7,7,0,0,0,0,7
ST-1774,주말,6,0,1,1,15,0,0,0,0
ST-1774,주말,7,1,7,8,16,0,1,0,6
ST-1774,주말,8,2,2,4,18,0,2,0,1
ST-1774,주말,9,2,9,11,20,0,0,2,3
ST-1774,주말,10,3,5,8,31,0,0,3,2
ST-1774,주말,11,9,3,12,36,2,1,6,4
ST-1774,주말,12,6,14,20,25,1,1,4,6
ST-1774,주말,13,6,3,9,33,0,0,6,2
ST-1774,주말,14,15,13,28,33,0,4,11,7
ST-1774,주말,15,13,8,21,28,0,5,8,7
ST-1774,주말,16,9,14,23,23,0,4,5,10
ST-1774,주말,17,11,8,19,23,0,5,6,6
ST-1774,주말,18,14,14,28,25,0,5,9,7
ST-1774,주말,19,14,11,25,22,1,4,9,2
ST-1774,주말,20,15,4,19,22,0,8,7,0
ST-1774,주말,21,5,1,6,11,0,2,3,1
ST-1774,주말,22,2,6,8,7,0,0,2,6
ST-1774,주말,23,2,1,3,11,0,0,2,0
ST-1774,평일,0,3,2,5,2,0,2,1,3
ST-1774,평일,1,1,3,4,2,0,0,1,2
ST-1774,평일,2,3,3,6,5,0,0,3,1
ST-1774,평일,3,2,0,2,4,0,1,1,0
ST-1774,평일,4,0,0,0,2,0,0,0,0
ST-1774,평일,5,0,10,10,0,0,0,0,10
ST-1774,평일,6,2,14,16,12,0,1,1,12
ST-1774,평일,7,22,43,65,25,0,19,3,28
ST-1774,평일,8,9,72,81,45,0,7,2,62
ST-1774,평일,9,11,52,63,108,0,7,4,21
ST-1774,평일,10,12,9,21,141,1,10,1,7
ST-1774,평일,11,26,40,66,157,2,7,17,20
ST-1774,평일,12,22,23,45,154,1,9,12,21
ST-1774,평일,13,40,30,70,161,1,22,17,7
ST-1774,평일,14,37,17,54,148,3,11,23,5
ST-1774,평일,15,27,23,50,127,0,12,15,8
ST-1774,평일,16,26,23,49,120,2,10,14,12
ST-1774,평일,17,56,35,91,105,3,20,33,25
ST-1774,평일,18,110,53,163,82,1,32,77,25
ST-1774,평일,19,61,34,95,40,6,12,43,2
ST-1774,평일,20,26,18,44,16,0,11,15,2
ST-1774,평일,21,6,4,10,9,0,2,4,1
ST-1774,평일,22,8,4,12,6,0,3,5,1
ST-1774,평일,23,3,6,9,1,0,2,1,2
ST-1775,주말,0,7,4,11,16,1,2,4,1
ST-1775,주말,1,5,5,10,13,0,2,3,1
ST-1775,주말,2,1,0,1,14,0,0,1,1
ST-1775,주말,3,1,2,3,14,0,0,1,0
ST-1775,주말,4,2,0,2,14,0,2,0,0
ST-1775,주말,5,1,0,1,0,0,1,0,0
ST-1775,주말,6,0,1,1,11,0,0,0,1
ST-1775,주말,7,2,2,4,12,0,2,0,1
ST-1775,주말,8,5,5,10,12,0,5,0,1
ST-1775,주말,9,7,4,11,15,2,5,0,2
ST-1775,주말,10,4,5,9,13,0,2,2,0
ST-1775,주말,11,4,3,7,14,0,2,2,1
ST-1775,주말,12,2,2,4,11,0,1,1,2
ST-1775,주말,13,4,4,8,13,2,1,1,5
ST-1775,주말,14,7,5,12,17,0,4,3,5
ST-1775,주말,15,9,8,17,18,3,3,3,4
ST-1775,주말,16,3,7,10,17,1,2,0,6
ST-1775,주말,17,11,10,21,19,0,4,7,1
ST-1775,주말,18,10,4,14,17,0,5,5,4
ST-1775,주말,19,6,4,10,13,1,1,4,3
ST-1775,주말,20,1,1,2,10,0,0,1,3
ST-1775,주말,21,6,4,10,12,0,4,2,4
ST-1775,주말,22,0,8,8,9,0,0,0,1
ST-1775,주말,23,1,0,1,15,0,1,0,0
ST-1775,평일,0,4,0,4,13,0,1,3,5
ST-1775,평일,1,3,7,10,11,0,2,1,0
ST-1775,평일,2,4,2,6,15,0,1,3,1
ST-1775,평일,3,5,3,8,9,0,2,3,1
ST-1775,평일,4,4,2,6,7,0,2,2,1
ST-1775,평일,5,4,1,5,0,1,1,2,0
ST-1775,평일,6,3,11,14,4,1,1,1,1
ST-1775,평일,7,10,13,23,12,0,6,4,8
ST-1775,평일,8,29,26,55,16,2,22,5,9
ST-1775,평일,9,18,14,32,16,2,4,12,3
ST-1775,평일,10,5,6,11,19,1,4,0,3
ST-1775,평일,11,8,8,16,18,4,4,0,5
ST-1775,평일,12,11,16,27,19,5,3,3,7
ST-1775,평일,13,16,20,36,22,3,6,7,6
ST-1775,평일,14,20,25,45,26,8,4,8,9
ST-1775,평일,15,12,23,35,33,2,6,4,8
ST-1775,평일,16,20,20,40,38,0,9,11,4
ST-1775,평일,17,33,20,53,34,2,21,10,9
ST-1775,평일,18,42,27,69,23,1,22,19,9
ST-1775,평일,19,16,16,32,8,0,9,7,7
ST-1775,평일,20,14,14,28,6,3,5,6,6
ST-1775,평일,21,16,5,21,8,0,4,12,5
ST-1775,평일,22,14,21,35,6,1,4,9,5
ST-1775,평일,23,6,7,13,13,0,3,3,1
ST-1776,주말,0,2,0,2,2,0,1,1,0
ST-1776,주말,1,0,2,2,0,0,0,0,1
ST-1776,주말,2,0,1,1,3,0,0,0,1
ST-1776,주말,3,1,0,1,3,0,0,1,2
ST-1776,주말,4,3,4,7,2,0,0,3,0
ST-1776,주말,5,1,0,1,0,0,1,0,0
ST-1776,주말,6,0,0,0,2,0,0,0,0
ST-1776,주말,7,1,1,2,2,0,1,0,0
ST-1776,주말,8,2,3,5,2,0,1,1,2
ST-1776,주말,9,1,3,4,2,0,0,1,2
ST-1776,주말,10,3,4,7,5,0,1,2,1
ST-1776,주말,11,2,1,3,6,0,2,0,1
ST-1776,주말,12,0,3,3,3,0,0,0,1
ST-1776,주말,13,4,5,9,10,0,2,2,2
ST-1776,주말,14,3,7,10,9,0,1,2,2
ST-1776,주말,15,7,1,8,13,0,0,7,2
ST-1776,주말,16,7,6,13,5,1,4,2,5
ST-1776,주말,17,10,9,19,4,0,7,3,1
ST-1776,주말,18,4,5,9,3,0,1,3,3
ST-1776,주말,19,5,3,8,5,0,2,3,1
ST-1776,주말,20,0,2,2,3,0,0,0,1
ST-1776,주말,21,4,2,6,5,1,3,0,3
ST-1776,주말,22,0,7,7,6,0,0,0,0
ST-1776,주말,23,0,0,0,9,0,0,0,0
ST-1776,평일,0,2,2,4,7,0,1,1,0
ST-1776,평일,1,2,0,2,9,0,0,2,0
ST-1776,평일,2,6,2,8,5,1,3,2,2
ST-1776,평일,3,1,2,3,2,0,0,1,0
ST-1776,평일,4,5,5,10,3,0,3,2,8
ST-1776,평일,5,4,10,14,0,0,3,1,1
ST-1776,평일,6,2,1,3,10,0,2,0,2
ST-1776,평일,7,5,15,20,9,0,3,2,19
ST-1776,평일,8,47,40,87,20,0,34,13,4
ST-1776,평일,9,9,11,20,20,0,6,3,12
ST-1776,평일,10,4,9,13,21,0,2,2,2
ST-1776,평일,11,11,12,23,28,0,7,4,5
ST-1776,평일,12,13,10,23,31,0,7,6,2
ST-1776,평일,13,11,12,23,22,3,7,1,7
ST-1776,평일,14,8,15,23,23,0,6,2,0
ST-1776,평일,15,24,8,32,37,0,11,13,0
ST-1776,평일,16,9,5,14,22,0,7,2,0
ST-1776,평일,17,21,14,35,16,2,13,6,14
ST-1776,평일,18,41,33,74,12,4,20,17,13
ST-1776,평일,19,19,18,37,3,0,7,12,7
ST-1776,평일,20,5,14,19,3,0,2,3,8
ST-1776,평일,21,13,10,23,10,1,4,8,1
ST-1776,평일,22,7,4,11,7,0,3,4,0
ST-1776,평일,23,2,0,2,5,0,2,0,0
ST-1777,주말,0,4,2,6,10,0,1,3,1
ST-1777,주말,1,3,0,3,8,0,2,1,1
ST-1777,주말,2,1,2,3,5,0,0,1,0
ST-1777,주말,3,1,0,1,3,0,0,1,0
ST-1777,주말,4,0,0,0,5,0,0,0,0
ST-1777,주말,5,0,0,0,0,0,0,0,0
ST-1777,주말,6,0,0,0,4,0,0,0,0
ST-1777,주말,7,0,2,2,5,0,0,0,1
ST-1777,주말,8,1,1,2,6,0,0,1,0
ST-1777,주말,9,2,0,2,6,0,1,1,1
ST-1777,주말,10,6,3,9,15,0,2,4,4
ST-1777,주말,11,1,9,10,11,0,0,1,1
ST-1777,주말,12,4,4,8,16,0,3,1,4
ST-1777,주말,13,7,13,20,24,0,5,2,8
ST-1777,주말,14,14,8,22,40,0,5,9,7
ST-1777,주말,15,14,14,28,30,1,10,3,4
ST-1777,주말,16,14,12,26,25,0,6,8,3
ST-1777,주말,17,12,10,22,29,1,9,2,6
ST-1777,주말,18,9,8,17,25,0,4,5,7
ST-1777,주말,19,12,14,26,24,0,4,8,4
ST-1777,주말,20,11,4,15,26,0,8,3,5
ST-1777,주말,21,10,3,13,21,0,4,6,0
ST-1777,주말,22,4,6,10,13,0,3,1,1
ST-1777,주말,23,0,2,2,12,0,0,0,0
ST-1777,평일,0,3,3,6,5,0,0,3,2
ST-1777,평일,1,2,5,7,6,0,1,1,2
ST-1777,평일,2,3,3,6,10,0,2,1,1
ST-1777,평일,3,4,5,9,9,0,0,4,2
ST-1777,평일,4,1,3,4,10,0,1,0,1
ST-1777,평일,5,5,1,6,0,0,4,1,2
ST-1777,평일,6,1,31,32,8,0,1,0,16
ST-1777,평일,7,62,105,167,37,1,28,33,46
ST-1777,평일,8,88,120,208,81,2,55,31,32
ST-1777,평일,9,58,53,111,114,3,28,27,13
ST-1777,평일,10,32,23,55,99,7,16,9,7
ST-1777,평일,11,58,31,89,114,12,38,8,13
ST-1777,평일,12,35,50,85,72,6,16,13,2
ST-1777,평일,13,53,38,91,86,1,43,9,8
ST-1777,평일,14,30,23,53,68,1,16,13,7
ST-1777,평일,15,26,16,42,65,1,14,11,7
ST-1777,평일,16,24,11,35,57,0,12,12,4
ST-1777,평일,17,53,28,81,23,1,29,23,10
ST-1777,평일,18,37,32,69,12,2,18,17,20
ST-1777,평일,19,21,18,39,10,0,12,9,4
ST-1777,평일,20,12,7,19,6,0,6,6,5
ST-1777,평일,21,10,12,22,2,0,4,6,4
ST-1777,평일,22,10,6,16,5,1,5,4,0
ST-1777,평일,23,2,4,6,1,0,0,2,1
ST-1778,주말,0,1,0,1,3,0,0,1,0
ST-1778,주말,1,1,1,2,3,0,1,0,1
ST-1778,주말,2,0,0,0,3,0,0,0,0
ST-1778,주말,3,0,0,0,3,0,0,0,0
ST-1778,주말,4,0,0,0,3,0,0,0,0
ST-1778,주말,5,1,0,1,0,0,0,1,0
ST-1778,주말,6,1,3,4,2,0,0,1,2
ST-1778,주말,7,1,6,7,5,0,0,1,6
ST-1778,주말,8,12,7,19,9,2,3,7,2
ST-1778,주말,9,5,3,8,6,0,3,2,2
ST-1778,주말,10,7,7,14,10,1,2,4,6
ST-1778,주말,11,3,6,9,10,0,3,0,5
ST-1778,주말,12,9,11,20,12,2,3,4,9
ST-1778,주말,13,13,13,26,14,1,2,10,7
ST-1778,주말,14,13,5,18,22,0,5,8,5
ST-1778,주말,15,17,13,30,15,0,15,2,7
ST-1778,주말,16,9,4,13,15,0,2,7,5
ST-1778,주말,17,10,7,17,14,1,1,8,5
ST-1778,주말,18,17,7,24,23,0,8,9,7
ST-1778,주말,19,11,4,15,13,0,4,7,3
ST-1778,주말,20,5,3,8,7,0,2,3,3
ST-1778,주말,21,10,11,21,4,2,3,5,7
ST-1778,주말,22,7,4,11,5,1,3,3,0
ST-1778,주말,23,0,0,0,4,0,0,0,0
ST-1778,평일,0,3,1,4,3,0,0,3,2
ST-1778,평일,1,2,1,3,1,0,0,2,0
ST-1778,평일,2,0,0,0,0,0,0,0,0
ST-1778,평일,3,0,3,3,0,0,0,0,3
ST-1778,평일,4,2,0,2,3,0,1,1,0
ST-1778,평일,5,0,23,23,0,0,0,0,40
ST-1778,평일,6,20,44,64,25,0,15,5,35
ST-1778,평일,7,52,129,181,51,1,19,32,138
ST-1778,평일,8,124,264,388,125,2,37,85,140
ST-1778,평일,9,75,121,196,275,3,39,33,51
ST-1778,평일,10,35,50,85,306,7,13,15,29
ST-1778,평일,11,169,61,230,361,42,39,88,36
ST-1778,평일,12,77,108,185,256,11,24,42,55
ST-1778,평일,13,83,65,148,275,8,35,40,10
ST-1778,평일,14,47,24,71,241,9,16,22,14
ST-1778,평일,15,66,38,104,212,9,24,33,11
ST-1778,평일,16,91,49,140,182,5,42,44,25
ST-1778,평일,17,174,50,224,102,5,49,120,29
ST-1778,평일,18,70,51,121,8,0,22,48,24
ST-1778,평일,19,36,29,65,9,3,8,25,10
ST-1778,평일,20,12,12,24,3,0,3,9,6
ST-1778,평일,21,10,8,18,0,0,3,7,2
ST-1778,평일,22,10,12,22,0,1,4,5,7
ST-1778,평일,23,3,2,5,3,0,1,2,0
ST-1779,주말,0,20,3,23,26,0,5,15,3
ST-1779,주말,1,9,9,18,15,0,7,2,1
ST-1779,주말,2,5,0,5,13,0,2,3,0
ST-1779,주말,3,0,0,0,10,0,0,0,0
ST-1779,주말,4,0,0,0,10,0,0,0,1
ST-1779,주말,5,5,2,7,0,2,0,3,1
ST-1779,주말,6,0,4,4,7,0,0,0,0
ST-1779,주말,7,4,5,9,11,0,2,2,1
ST-1779,주말,8,9,11,20,9,3,4,2,8
ST-1779,주말,9,12,10,22,13,1,5,6,6
ST-1779,주말,10,17,22,39,12,3,10,4,12
ST-1779,주말,11,21,22,43,20,2,9,10,4
ST-1779,주말,12,22,16,38,19,3,10,9,10
ST-1779,주말,13,37,33,70,12,6,14,17,11
ST-1779,주말,14,22,18,40,8,2,12,8,13
ST-1779,주말,15,33,38,71,15,3,19,11,12
ST-1779,주말,16,29,23,52,20,2,11,16,5
ST-1779,주말,17,29,34,63,13,1,16,12,15
ST-1779,주말,18,22,31,53,21,2,10,10,14
ST-1779,주말,19,28,16,44,24,1,18,9,2
ST-1779,주말,20,15,25,40,24,1,7,7,7
ST-1779,주말,21,30,21,51,23,0,13,17,8
ST-1779,주말,22,12,21,33,24,0,5,7,11
ST-1779,주말,23,7,19,26,28,0,6,1,7
ST-1779,평일,0,23,15,38,31,0,13,10,10
ST-1779,평일,1,7,11,18,33,0,3,4,3
ST-1779,평일,2,9,4,13,36,0,3,6,3
ST-1779,평일,3,7,4,11,32,0,5,2,0
ST-1779,평일,4,3,3,6,28,0,0,3,2
ST-1779,평일,5,4,2,6,0,2,1,1,24
ST-1779,평일,6,37,37,74,26,0,7,30,9
ST-1779,평일,7,79,110,189,24,0,16,63,78
ST-1779,평일,8,181,151,332,56,1,94,86,76
