대여소자치구,대여소_ID,대여소번호,주간,시간대,대여건수,반납건수,총이용건수,잔여자전거수
중구,ST-1783,477,평일,15,39,7,46,108
중구,ST-1783,477,평일,16,34,9,43,73
중구,ST-1783,477,평일,17,35,12,47,54
중구,ST-1783,477,평일,18,26,14,40,40
중구,ST-1783,477,평일,19,33,13,46,26
중구,ST-1783,477,평일,20,13,6,19,37
중구,ST-1783,477,평일,21,19,8,27,27
중구,ST-1783,477,평일,22,10,4,14,12
중구,ST-1783,477,평일,23,1,7,8,13
중구,ST-1785,479,주말,0,3,2,5,8
중구,ST-1785,479,주말,1,4,4,8,7
중구,ST-1785,479,주말,2,0,2,2,7
중구,ST-1785,479,주말,3,2,0,2,6
중구,ST-1785,479,주말,4,0,0,0,6
중구,ST-1785,479,주말,5,0,0,0,6
중구,ST-1785,479,주말,6,0,3,3,6
중구,ST-1785,479,주말,7,1,3,4,9
중구,ST-1785,479,주말,8,4,13,17,8
중구,ST-1785,479,주말,9,2,3,5,15
중구,ST-1785,479,주말,10,4,1,5,16
중구,ST-1785,479,주말,11,6,3,9,15
중구,ST-1785,479,주말,12,7,5,12,11
중구,ST-1785,479,주말,13,6,7,13,11
중구,ST-1785,479,주말,14,8,7,15,11
중구,ST-1785,479,주말,15,6,7,13,11
중구,ST-1785,479,주말,16,1,6,7,15
중구,ST-1785,479,주말,17,17,18,35,19
중구,ST-1785,479,주말,18,19,16,35,16
중구,ST-1785,479,주말,19,11,10,21,13
중구,ST-1785,479,주말,20,12,7,19,15
중구,ST-1785,479,주말,21,12,7,19,8
중구,ST-1785,479,주말,22,8,4,12,6
중구,ST-1785,479,주말,23,4,5,9,4
중구,ST-1785,479,평일,0,7,4,11,16
중구,ST-1785,479,평일,1,7,3,10,13
중구,ST-1785,479,평일,2,2,1,3,10
중구,ST-1785,479,평일,3,2,1,3,9
중구,ST-1785,479,평일,4,0,1,1,9
중구,ST-1785,479,평일,5,1,0,1,9
중구,ST-1785,479,평일,6,3,2,5,9
중구,ST-1785,479,평일,7,2,8,10,8
중구,ST-1785,479,평일,8,20,20,40,14
중구,ST-1785,479,평일,9,6,27,33,13
중구,ST-1785,479,평일,10,8,10,18,28
중구,ST-1785,479,평일,11,12,12,24,30
중구,ST-1785,479,평일,12,18,18,36,29
중구,ST-1785,479,평일,13,7,3,10,27
중구,ST-1785,479,평일,14,11,16,27,22
중구,ST-1785,479,평일,15,10,7,17,28
중구,ST-1785,479,평일,16,13,13,26,22
중구,ST-1785,479,평일,17,25,27,52,21
중구,ST-1785,479,평일,18,34,39,73,21
중구,ST-1785,479,평일,19,27,18,45,17
중구,ST-1785,479,평일,20,16,16,32,16
중구,ST-1785,479,평일,21,17,11,28,16
중구,ST-1785,479,평일,22,15,7,22,14
중구,ST-1785,479,평일,23,5,9,14,6
중구,ST-1786,480,주말,0,11,6,17,14
중구,ST-1786,480,주말,1,10,9,19,16
중구,ST-1786,480,주말,2,6,6,12,13
중구,ST-1786,480,주말,3,3,4,7,21
중구,ST-1786,480,주말,4,4,1,5,18
중구,ST-1786,480,주말,5,1,0,1,18
중구,ST-1786,480,주말,6,2,3,5,18
중구,ST-1786,480,주말,7,0,1,1,15
중구,ST-1786,480,주말,8,3,4,7,16
중구,ST-1786,480,주말,9,5,1,6,24
중구,ST-1786,480,주말,10,3,0,3,17
중구,ST-1786,480,주말,11,8,7,15,14
중구,ST-1786,480,주말,12,4,3,7,14
중구,ST-1786,480,주말,13,8,4,12,12
중구,ST-1786,480,주말,14,6,4,10,13
중구,ST-1786,480,주말,15,2,2,4,12
중구,ST-1786,480,주말,16,5,9,14,14
중구,ST-1786,480,주말,17,7,11,18,12
중구,ST-1786,480,주말,18,7,11,18,12
중구,ST-1786,480,주말,19,7,7,14,16
중구,ST-1786,480,주말,20,7,3,10,20
중구,ST-1786,480,주말,21,6,17,23,23
중구,ST-1786,480,주말,22,9,6,15,26
중구,ST-1786,480,주말,23,6,5,11,24
중구,ST-1786,480,평일,0,17,12,29,38
중구,ST-1786,480,평일,1,13,15,28,32
중구,ST-1786,480,평일,2,10,8,18,37
중구,ST-1786,480,평일,3,4,6,10,37
중구,ST-1786,480,평일,4,2,4,6,33
중구,ST-1786,480,평일,5,9,4,13,33
중구,ST-1786,480,평일,6,28,29,57,29
중구,ST-1786,480,평일,7,16,11,27,31
중구,ST-1786,480,평일,8,28,11,39,24
중구,ST-1786,480,평일,9,8,10,18,11
중구,ST-1786,480,평일,10,5,11,16,16
중구,ST-1786,480,평일,11,7,12,19,20
중구,ST-1786,480,평일,12,10,6,16,22
중구,ST-1786,480,평일,13,5,11,16,23
중구,ST-1786,480,평일,14,5,8,13,29
중구,ST-1786,480,평일,15,11,18,29,32
중구,ST-1786,480,평일,16,20,22,42,35
중구,ST-1786,480,평일,17,22,18,40,43
중구,ST-1786,480,평일,18,50,39,89,25
중구,ST-1786,480,평일,19,25,32,57,27
중구,ST-1786,480,평일,20,25,29,54,34
중구,ST-1786,480,평일,21,17,45,62,38
중구,ST-1786,480,평일,22,40,25,65,66
중구,ST-1786,480,평일,23,14,9,23,51
중구,ST-1789,483,주말,0,1,0,1,7
중구,ST-1789,483,주말,1,3,0,3,4
중구,ST-1789,483,주말,2,1,1,2,3
중구,ST-1789,483,주말,3,1,0,1,3
중구,ST-1789,483,주말,4,0,0,0,2
중구,ST-1789,483,주말,5,0,0,0,2
중구,ST-1789,483,주말,6,0,2,2,2
중구,ST-1789,483,주말,7,0,0,0,3
중구,ST-1789,483,주말,8,1,0,1,3
중구,ST-1789,483,주말,9,1,0,1,17
중구,ST-1789,483,주말,10,2,0,2,17
중구,ST-1789,483,주말,11,8,2,10,23
중구,ST-1789,483,주말,12,2,3,5,18
중구,ST-1789,483,주말,13,8,3,11,17
중구,ST-1789,483,주말,14,8,4,12,12
중구,ST-1789,483,주말,15,6,3,9,7
중구,ST-1789,483,주말,16,5,3,8,4
중구,ST-1789,483,주말,17,1,5,6,11
중구,ST-1789,483,주말,18,2,1,3,13
중구,ST-1789,483,주말,19,4,3,7,11
중구,ST-1789,483,주말,20,2,4,6,10
중구,ST-1789,483,주말,21,4,5,9,13
중구,ST-1789,483,주말,22,1,7,8,13
중구,ST-1789,483,주말,23,0,0,0,19
중구,ST-1789,483,평일,0,2,6,8,34
중구,ST-1789,483,평일,1,1,2,3,39
중구,ST-1789,483,평일,2,2,3,5,38
중구,ST-1789,483,평일,3,1,0,1,39
중구,ST-1789,483,평일,4,0,0,0,38
중구,ST-1789,483,평일,5,4,0,4,38
중구,ST-1789,483,평일,6,17,0,17,33
중구,ST-1789,483,평일,7,7,0,7,15
중구,ST-1789,483,평일,8,6,2,8,16
중구,ST-1789,483,평일,9,5,0,5,20
중구,ST-1789,483,평일,10,7,2,9,16
중구,ST-1789,483,평일,11,2,0,2,27
중구,ST-1789,483,평일,12,1,2,3,34
중구,ST-1789,483,평일,13,3,4,7,54
중구,ST-1789,483,평일,14,7,4,11,95
중구,ST-1789,483,평일,15,14,0,14,90
중구,ST-1789,483,평일,16,20,3,23,101
중구,ST-1789,483,평일,17,17,7,24,89
중구,ST-1789,483,평일,18,30,9,39,86
중구,ST-1789,483,평일,19,27,7,34,67
중구,ST-1789,483,평일,20,24,6,30,44
중구,ST-1789,483,평일,21,10,5,15,33
중구,ST-1789,483,평일,22,7,3,10,31
중구,ST-1789,483,평일,23,3,4,7,26
중구,ST-1790,484,주말,0,0,0,0,2
중구,ST-1790,484,주말,1,0,0,0,2
중구,ST-1790,484,주말,2,1,0,1,2
중구,ST-1790,484,주말,3,0,1,1,2
중구,ST-1790,484,주말,4,2,0,2,2
중구,ST-1790,484,주말,5,0,0,0,2
중구,ST-1790,484,주말,6,0,0,0,0
중구,ST-1790,484,주말,7,0,0,0,0
중구,ST-1790,484,주말,8,0,0,0,0
중구,ST-1790,484,주말,9,1,1,2,0
중구,ST-1790,484,주말,10,0,2,2,0
중구,ST-1790,484,주말,11,2,1,3,0
중구,ST-1790,484,주말,12,1,4,5,3
중구,ST-1790,484,주말,13,3,1,4,3
중구,ST-1790,484,주말,14,3,4,7,3
중구,ST-1790,484,주말,15,6,3,9,7
중구,ST-1790,484,주말,16,3,1,4,5
중구,ST-1790,484,주말,17,2,2,4,5
중구,ST-1790,484,주말,18,3,4,7,8
중구,ST-1790,484,주말,19,2,1,3,9
중구,ST-1790,484,주말,20,4,2,6,5
중구,ST-1790,484,주말,21,3,0,3,5
중구,ST-1790,484,주말,22,1,2,3,3
중구,ST-1790,484,주말,23,0,0,0,4
중구,ST-1790,484,평일,0,0,0,0,4
중구,ST-1790,484,평일,1,1,1,2,4
중구,ST-1790,484,평일,2,0,0,0,4
중구,ST-1790,484,평일,3,0,2,2,4
중구,ST-1790,484,평일,4,0,1,1,5
중구,ST-1790,484,평일,5,0,0,0,5
중구,ST-1790,484,평일,6,0,12,12,6
중구,ST-1790,484,평일,7,1,2,3,17
중구,ST-1790,484,평일,8,15,1,16,18
중구,ST-1790,484,평일,9,5,3,8,6
중구,ST-1790,484,평일,10,0,1,1,4
중구,ST-1790,484,평일,11,2,5,7,5
중구,ST-1790,484,평일,12,2,0,2,8
중구,ST-1790,484,평일,13,0,2,2,7
중구,ST-1790,484,평일,14,2,3,5,7
중구,ST-1790,484,평일,15,0,4,4,11
중구,ST-1790,484,평일,16,4,3,7,12
중구,ST-1790,484,평일,17,8,8,16,18
중구,ST-1790,484,평일,18,11,2,13,14
중구,ST-1790,484,평일,19,5,3,8,11
중구,ST-1790,484,평일,20,4,2,6,10
중구,ST-1790,484,평일,21,4,1,5,9
중구,ST-1790,484,평일,22,2,1,3,5
중구,ST-1790,484,평일,23,0,0,0,4
중구,ST-1791,485,주말,0,12,5,17,16
중구,ST-1791,485,주말,1,5,2,7,13
중구,ST-1791,485,주말,2,0,1,1,13
중구,ST-1791,485,주말,3,1,1,2,13
중구,ST-1791,485,주말,4,1,4,5,14
중구,ST-1791,485,주말,5,3,3,6,14
중구,ST-1791,485,주말,6,1,0,1,17
중구,ST-1791,485,주말,7,2,5,7,16
중구,ST-1791,485,주말,8,2,3,5,17
중구,ST-1791,485,주말,9,6,7,13,17
중구,ST-1791,485,주말,10,4,9,13,18
중구,ST-1791,485,주말,11,7,17,24,21
중구,ST-1791,485,주말,12,11,8,19,31
중구,ST-1791,485,주말,13,11,16,27,27
중구,ST-1791,485,주말,14,10,17,27,37
중구,ST-1791,485,주말,15,9,15,24,43
중구,ST-1791,485,주말,16,20,27,47,40
중구,ST-1791,485,주말,17,35,23,58,38
중구,ST-1791,485,주말,18,17,19,36,28
중구,ST-1791,485,주말,19,20,25,45,32
중구,ST-1791,485,주말,20,19,19,38,33
중구,ST-1791,485,주말,21,20,19,39,38
중구,ST-1791,485,주말,22,11,7,18,34
중구,ST-1791,485,주말,23,4,2,6,29
중구,ST-1791,485,평일,0,22,6,28,29
중구,ST-1791,485,평일,1,4,2,6,18
중구,ST-1791,485,평일,2,1,1,2,17
중구,ST-1791,485,평일,3,3,2,5,17
중구,ST-1791,485,평일,4,0,19,19,19
중구,ST-1791,485,평일,5,3,28,31,19
중구,ST-1791,485,평일,6,19,22,41,59
중구,ST-1791,485,평일,7,101,106,207,59
중구,ST-1791,485,평일,8,97,92,189,64
중구,ST-1791,485,평일,9,43,51,94,56
중구,ST-1791,485,평일,10,35,36,71,64
중구,ST-1791,485,평일,11,53,54,107,59
중구,ST-1791,485,평일,12,47,50,97,62
중구,ST-1791,485,평일,13,47,53,100,71
중구,ST-1791,485,평일,14,22,37,59,77
중구,ST-1791,485,평일,15,28,44,72,93
중구,ST-1791,485,평일,16,51,42,93,99
중구,ST-1791,485,평일,17,142,123,265,87
중구,ST-1791,485,평일,18,239,205,444,64
중구,ST-1791,485,평일,19,90,67,157,43
중구,ST-1791,485,평일,20,40,42,82,23
중구,ST-1791,485,평일,21,37,42,79,32
중구,ST-1791,485,평일,22,29,24,53,38
중구,ST-1791,485,평일,23,12,14,26,34
중구,ST-185,370,주말,0,6,3,9,5
중구,ST-185,370,주말,1,2,1,3,4
중구,ST-185,370,주말,2,4,2,6,3
중구,ST-185,370,주말,3,0,0,0,3
중구,ST-185,370,주말,4,0,0,0,3
중구,ST-185,370,주말,5,0,2,2,3
중구,ST-185,370,주말,6,1,5,6,4
중구,ST-185,370,주말,7,3,8,11,7
중구,ST-185,370,주말,8,11,11,22,11
중구,ST-185,370,주말,9,8,12,20,11
중구,ST-185,370,주말,10,10,16,26,15
중구,ST-185,370,주말,11,17,22,39,17
중구,ST-185,370,주말,12,27,20,47,23
중구,ST-185,370,주말,13,29,29,58,18
중구,ST-185,370,주말,14,20,23,43,14
중구,ST-185,370,주말,15,26,23,49,20
중구,ST-185,370,주말,16,26,23,49,19
중구,ST-185,370,주말,17,20,25,45,14
중구,ST-185,370,주말,18,19,11,30,20
중구,ST-185,370,주말,19,19,17,36,15
중구,ST-185,370,주말,20,21,18,39,17
중구,ST-185,370,주말,21,20,17,37,20
중구,ST-185,370,주말,22,9,4,13,18
중구,ST-185,370,주말,23,4,3,7,15
중구,ST-185,370,평일,0,7,3,10,13
중구,ST-185,370,평일,1,7,6,13,13
중구,ST-185,370,평일,2,5,2,7,8
중구,ST-185,370,평일,3,3,3,6,8
중구,ST-185,370,평일,4,1,22,23,7
중구,ST-185,370,평일,5,15,30,45,7
중구,ST-185,370,평일,6,36,126,162,38
중구,ST-185,370,평일,7,91,304,395,119
중구,ST-185,370,평일,8,181,376,557,315
중구,ST-185,370,평일,9,143,145,288,496
중구,ST-185,370,평일,10,96,76,172,500
중구,ST-185,370,평일,11,271,127,398,486
중구,ST-185,370,평일,12,189,160,349,332
중구,ST-185,370,평일,13,119,171,290,356
중구,ST-185,370,평일,14,103,76,179,378
중구,ST-185,370,평일,15,134,126,260,378
중구,ST-185,370,평일,16,173,132,305,429
중구,ST-185,370,평일,17,406,157,563,357
중구,ST-185,370,평일,18,358,176,534,102
중구,ST-185,370,평일,19,127,92,219,39
중구,ST-185,370,평일,20,92,54,146,36
중구,ST-185,370,평일,21,69,40,109,31
중구,ST-185,370,평일,22,29,18,47,10
중구,ST-185,370,평일,23,7,12,19,10
중구,ST-186,371,주말,0,2,1,3,10
중구,ST-186,371,주말,1,2,1,3,10
중구,ST-186,371,주말,2,1,0,1,9
중구,ST-186,371,주말,3,1,1,2,10
중구,ST-186,371,주말,4,0,0,0,10
중구,ST-186,371,주말,5,0,0,0,10
중구,ST-186,371,주말,6,1,3,4,13
중구,ST-186,371,주말,7,3,3,6,14
중구,ST-186,371,주말,8,3,8,11,16
중구,ST-186,371,주말,9,7,14,21,19
중구,ST-186,371,주말,10,14,14,28,24
중구,ST-186,371,주말,11,10,12,22,25
중구,ST-186,371,주말,12,10,3,13,26
중구,ST-186,371,주말,13,6,6,12,20
중구,ST-186,371,주말,14,5,10,15,22
중구,ST-186,371,주말,15,14,6,20,22
중구,ST-186,371,주말,16,6,11,17,19
중구,ST-186,371,주말,17,11,6,17,24
중구,ST-186,371,주말,18,10,6,16,15
중구,ST-186,371,주말,19,14,14,28,12
중구,ST-186,371,주말,20,6,10,16,11
중구,ST-186,371,주말,21,12,15,27,17
중구,ST-186,371,주말,22,14,1,15,17
중구,ST-186,371,주말,23,2,5,7,8
중구,ST-186,371,평일,0,6,5,11,10
중구,ST-186,371,평일,1,3,3,6,11
중구,ST-186,371,평일,2,3,6,9,13
중구,ST-186,371,평일,3,1,2,3,16
중구,ST-186,371,평일,4,3,1,4,15
중구,ST-186,371,평일,5,4,6,10,15
중구,ST-186,371,평일,6,9,12,21,19
중구,ST-186,371,평일,7,15,5,20,24
중구,ST-186,371,평일,8,26,45,71,13
중구,ST-186,371,평일,9,19,58,77,28
중구,ST-186,371,평일,10,16,27,43,69
중구,ST-186,371,평일,11,18,18,36,79
중구,ST-186,371,평일,12,34,27,61,81
중구,ST-186,371,평일,13,21,26,47,73
중구,ST-186,371,평일,14,28,22,50,75
중구,ST-186,371,평일,15,34,22,56,70
중구,ST-186,371,평일,16,38,38,76,59
중구,ST-186,371,평일,17,40,23,63,49
중구,ST-186,371,평일,18,47,37,84,41
중구,ST-186,371,평일,19,33,26,59,27
중구,ST-186,371,평일,20,20,23,43,27
중구,ST-186,371,평일,21,34,16,50,27
중구,ST-186,371,평일,22,24,18,42,17
중구,ST-186,371,평일,23,10,13,23,8
중구,ST-187,372,주말,0,19,19,38,34
중구,ST-187,372,주말,1,15,19,34,38
중구,ST-187,372,주말,2,11,6,17,42
중구,ST-187,372,주말,3,7,4,11,30
중구,ST-187,372,주말,4,1,1,2,31
중구,ST-187,372,주말,5,3,1,4,31
중구,ST-187,372,주말,6,2,1,3,27
중구,ST-187,372,주말,7,2,1,3,30
중구,ST-187,372,주말,8,5,6,11,29
중구,ST-187,372,주말,9,3,7,10,25
중구,ST-187,372,주말,10,9,7,16,30
중구,ST-187,372,주말,11,3,7,10,28
중구,ST-187,372,주말,12,7,6,13,34
중구,ST-187,372,주말,13,10,5,15,31
중구,ST-187,372,주말,14,16,15,31,29
중구,ST-187,372,주말,15,13,8,21,27
중구,ST-187,372,주말,16,10,17,27,19
중구,ST-187,372,주말,17,10,17,27,27
중구,ST-187,372,주말,18,19,18,37,30
중구,ST-187,372,주말,19,12,12,24,34
중구,ST-187,372,주말,20,19,17,36,31
중구,ST-187,372,주말,21,9,16,25,31
중구,ST-187,372,주말,22,17,14,31,38
중구,ST-187,372,주말,23,8,11,19,31
중구,ST-187,372,평일,0,27,9,36,55
중구,ST-187,372,평일,1,18,20,38,49
중구,ST-187,372,평일,2,13,26,39,48
중구,ST-187,372,평일,3,19,8,27,58
중구,ST-187,372,평일,4,7,4,11,52
중구,ST-187,372,평일,5,17,5,22,52
중구,ST-187,372,평일,6,15,10,25,41
중구,ST-187,372,평일,7,30,13,43,33
중구,ST-187,372,평일,8,25,18,43,28
중구,ST-187,372,평일,9,15,23,38,20
중구,ST-187,372,평일,10,9,12,21,26
중구,ST-187,372,평일,11,16,12,28,34
중구,ST-187,372,평일,12,15,23,38,30
중구,ST-187,372,평일,13,16,14,30,33
중구,ST-187,372,평일,14,21,15,36,33
중구,ST-187,372,평일,15,12,17,29,26
중구,ST-187,372,평일,16,19,20,39,30
중구,ST-187,372,평일,17,22,34,56,34
중구,ST-187,372,평일,18,69,70,139,44
중구,ST-187,372,평일,19,56,63,119,51
중구,ST-187,372,평일,20,40,71,111,50
중구,ST-187,372,평일,21,52,53,105,80
중구,ST-187,372,평일,22,55,51,106,84
중구,ST-187,372,평일,23,23,17,40,78
중구,ST-189,374,주말,0,25,20,45,46
중구,ST-189,374,주말,1,10,22,32,47
중구,ST-189,374,주말,2,13,11,24,57
중구,ST-189,374,주말,3,3,5,8,56
중구,ST-189,374,주말,4,5,3,8,57
중구,ST-189,374,주말,5,4,4,8,57
중구,ST-189,374,주말,6,13,7,20,59
중구,ST-189,374,주말,7,13,16,29,55
중구,ST-189,374,주말,8,22,12,34,57
중구,ST-189,374,주말,9,11,19,30,47
중구,ST-189,374,주말,10,8,8,16,54
중구,ST-189,374,주말,11,15,16,31,54
중구,ST-189,374,주말,12,27,33,60,55
중구,ST-189,374,주말,13,27,24,51,57
중구,ST-189,374,주말,14,28,16,44,53
중구,ST-189,374,주말,15,22,19,41,46
중구,ST-189,374,주말,16,28,26,54,43
중구,ST-189,374,주말,17,26,23,49,40
중구,ST-189,374,주말,18,33,28,61,41
중구,ST-189,374,주말,19,25,31,56,38
중구,ST-189,374,주말,20,36,35,71,46
중구,ST-189,374,주말,21,31,28,59,40
중구,ST-189,374,주말,22,34,34,68,36
중구,ST-189,374,주말,23,19,35,54,43
중구,ST-189,374,평일,0,32,39,71,70
중구,ST-189,374,평일,1,27,35,62,100
중구,ST-189,374,평일,2,33,28,61,99
중구,ST-189,374,평일,3,7,22,29,98
중구,ST-189,374,평일,4,16,11,27,116
중구,ST-189,374,평일,5,29,24,53,116
중구,ST-189,374,평일,6,33,36,69,102
중구,ST-189,374,평일,7,82,69,151,102
중구,ST-189,374,평일,8,181,100,281,94
중구,ST-189,374,평일,9,47,54,101,46
중구,ST-189,374,평일,10,39,38,77,54
중구,ST-189,374,평일,11,38,45,83,48
중구,ST-189,374,평일,12,45,49,94,60
중구,ST-189,374,평일,13,58,50,108,61
중구,ST-189,374,평일,14,53,71,124,51
중구,ST-189,374,평일,15,54,92,146,68
중구,ST-189,374,평일,16,77,88,165,103
중구,ST-189,374,평일,17,119,90,209,113
중구,ST-189,374,평일,18,184,153,337,77
중구,ST-189,374,평일,19,132,114,246,64
중구,ST-189,374,평일,20,67,95,162,57
중구,ST-189,374,평일,21,91,75,166,77
중구,ST-189,374,평일,22,65,75,140,65
중구,ST-189,374,평일,23,49,81,130,73
중구,ST-194,379,주말,0,10,2,12,32
중구,ST-194,379,주말,1,6,7,13,26
중구,ST-194,379,주말,2,7,2,9,25
중구,ST-194,379,주말,3,1,0,1,21
중구,ST-194,379,주말,4,2,1,3,21
중구,ST-194,379,주말,5,0,1,1,21
중구,ST-194,379,주말,6,1,0,1,21
중구,ST-194,379,주말,7,1,3,4,20
중구,ST-194,379,주말,8,6,4,10,21
중구,ST-194,379,주말,9,6,12,18,19
중구,ST-194,379,주말,10,6,3,9,24
중구,ST-194,379,주말,11,5,14,19,23
중구,ST-194,379,주말,12,19,16,35,29
중구,ST-194,379,주말,13,13,17,30,28
중구,ST-194,379,주말,14,15,17,32,29
중구,ST-194,379,주말,15,19,18,37,25
중구,ST-194,379,주말,16,19,19,38,30
중구,ST-194,379,주말,17,28,33,61,26
중구,ST-194,379,주말,18,27,19,46,27
중구,ST-194,379,주말,19,22,10,32,21
중구,ST-194,379,주말,20,10,17,27,14
중구,ST-194,379,주말,21,13,10,23,18
중구,ST-194,379,주말,22,11,8,19,16
중구,ST-194,379,주말,23,0,3,3,11
중구,ST-194,379,평일,0,11,4,15,21
중구,ST-194,379,평일,1,7,6,13,20
중구,ST-194,379,평일,2,0,2,2,18
중구,ST-194,379,평일,3,4,3,7,19
중구,ST-194,379,평일,4,0,3,3,20
중구,ST-194,379,평일,5,1,11,12,20
중구,ST-194,379,평일,6,17,18,35,32
중구,ST-194,379,평일,7,51,54,105,34
중구,ST-194,379,평일,8,72,87,159,36
중구,ST-194,379,평일,9,22,29,51,54
중구,ST-194,379,평일,10,30,23,53,61
중구,ST-194,379,평일,11,39,20,59,57
중구,ST-194,379,평일,12,24,41,65,35
중구,ST-194,379,평일,13,22,32,54,55
중구,ST-194,379,평일,14,31,36,67,54
중구,ST-194,379,평일,15,25,34,59,64
중구,ST-194,379,평일,16,52,47,99,70
중구,ST-194,379,평일,17,114,85,199,61
중구,ST-194,379,평일,18,144,143,287,37
중구,ST-194,379,평일,19,80,72,152,38
중구,ST-194,379,평일,20,34,30,64,31
중구,ST-194,379,평일,21,31,38,69,28
중구,ST-194,379,평일,22,21,22,43,36
중구,ST-194,379,평일,23,9,14,23,38
중구,ST-195,380,주말,0,7,5,12,29
중구,ST-195,380,주말,1,12,5,17,32
중구,ST-195,380,주말,2,5,7,12,27
중구,ST-195,380,주말,3,4,2,6,27
중구,ST-195,380,주말,4,1,2,3,26
중구,ST-195,380,주말,5,0,2,2,26
중구,ST-195,380,주말,6,3,1,4,29
중구,ST-195,380,주말,7,4,0,4,28
중구,ST-195,380,주말,8,3,4,7,26
중구,ST-195,380,주말,9,14,8,22,28
중구,ST-195,380,주말,10,8,8,16,22
중구,ST-195,380,주말,11,14,8,22,21
중구,ST-195,380,주말,12,9,11,20,17
중구,ST-195,380,주말,13,16,7,23,15
중구,ST-195,380,주말,14,10,12,22,10
중구,ST-195,380,주말,15,18,20,38,14
중구,ST-195,380,주말,16,14,19,33,18
중구,ST-195,380,주말,17,25,22,47,22
중구,ST-195,380,주말,18,14,17,31,15
중구,ST-195,380,주말,19,16,14,30,17
중구,ST-195,380,주말,20,13,13,26,13
중구,ST-195,380,주말,21,11,17,28,19
중구,ST-195,380,주말,22,8,15,23,21
중구,ST-195,380,주말,23,4,17,21,27
중구,ST-195,380,평일,0,14,16,30,35
중구,ST-195,380,평일,1,19,21,40,37
중구,ST-195,380,평일,2,9,16,25,39
중구,ST-195,380,평일,3,7,21,28,46
중구,ST-195,380,평일,4,7,7,14,57
중구,ST-195,380,평일,5,11,15,26,57
중구,ST-195,380,평일,6,34,32,66,64
중구,ST-195,380,평일,7,75,100,175,57
중구,ST-195,380,평일,8,131,255,386,74
중구,ST-195,380,평일,9,52,101,153,168
중구,ST-195,380,평일,10,63,43,106,194
중구,ST-195,380,평일,11,117,32,149,172
중구,ST-195,380,평일,12,92,88,180,79
중구,ST-195,380,평일,13,72,104,176,98
중구,ST-195,380,평일,14,60,44,104,99
중구,ST-195,380,평일,15,60,55,115,93
중구,ST-195,380,평일,16,61,54,115,95
중구,ST-195,380,평일,17,123,61,184,74
중구,ST-195,380,평일,18,81,78,159,13
중구,ST-195,380,평일,19,64,63,127,26
중구,ST-195,380,평일,20,43,45,88,26
중구,ST-195,380,평일,21,36,40,76,22
중구,ST-195,380,평일,22,32,44,76,27
중구,ST-195,380,평일,23,17,27,44,35
중구,ST-196,381,주말,0,0,0,0,0
중구,ST-196,381,주말,1,1,2,3,1
중구,ST-196,381,주말,2,0,0,0,0
중구,ST-196,381,주말,3,1,0,1,1
중구,ST-196,381,주말,4,2,0,2,0
중구,ST-196,381,주말,5,0,0,0,0
중구,ST-196,381,주말,6,0,0,0,0
중구,ST-196,381,주말,7,0,0,0,0
중구,ST-196,381,주말,8,0,1,1,0
중구,ST-196,381,주말,9,0,1,1,1
중구,ST-196,381,주말,10,1,1,2,2
중구,ST-196,381,주말,11,1,2,3,2
중구,ST-196,381,주말,12,1,0,1,2
중구,ST-196,381,주말,13,2,2,4,2
중구,ST-196,381,주말,14,1,2,3,3
중구,ST-196,381,주말,15,2,1,3,4
중구,ST-196,381,주말,16,1,0,1,1
중구,ST-196,381,주말,17,2,2,4,1
중구,ST-196,381,주말,18,1,0,1,1
중구,ST-196,381,주말,19,0,0,0,0
중구,ST-196,381,주말,20,0,1,1,0
중구,ST-196,381,주말,21,0,0,0,1
중구,ST-196,381,주말,22,1,0,1,0
중구,ST-196,381,주말,23,0,2,2,0
중구,ST-196,381,평일,0,1,0,1,4
중구,ST-196,381,평일,1,2,6,8,4
중구,ST-196,381,평일,2,0,0,0,7
중구,ST-196,381,평일,3,1,0,1,7
중구,ST-196,381,평일,4,1,1,2,6
중구,ST-196,381,평일,5,2,0,2,6
중구,ST-196,381,평일,6,1,0,1,5
중구,ST-196,381,평일,7,2,1,3,4
중구,ST-196,381,평일,8,4,2,6,3
중구,ST-196,381,평일,9,0,5,5,2
중구,ST-196,381,평일,10,3,2,5,15
중구,ST-196,381,평일,11,2,0,2,20
중구,ST-196,381,평일,12,1,1,2,18
중구,ST-196,381,평일,13,4,7,11,19
중구,ST-196,381,평일,14,1,8,9,36
중구,ST-196,381,평일,15,9,8,17,42
중구,ST-196,381,평일,16,13,4,17,42
중구,ST-196,381,평일,17,9,3,12,33
중구,ST-196,381,평일,18,15,10,25,26
중구,ST-196,381,평일,19,10,7,17,20
중구,ST-196,381,평일,20,8,7,15,18
중구,ST-196,381,평일,21,12,5,17,16
중구,ST-196,381,평일,22,5,2,7,9
중구,ST-196,381,평일,23,6,2,8,5
중구,ST-197,382,주말,0,9,4,13,26
중구,ST-197,382,주말,1,13,11,24,22
중구,ST-197,382,주말,2,2,4,6,24
중구,ST-197,382,주말,3,4,2,6,25
중구,ST-197,382,주말,4,1,1,2,24
중구,ST-197,382,주말,5,3,0,3,24
중구,ST-197,382,주말,6,2,0,2,22
중구,ST-197,382,주말,7,1,1,2,21
중구,ST-197,382,주말,8,1,2,3,22
중구,ST-197,382,주말,9,4,2,6,23
