대여소_ID,대여소명,주간,시간대,동일_대여소_반납,유출_건수,유입_건수,중구_내_이동_건수
ST-1439,광희동_006_1,주말,6,0,2,2,7
ST-1439,광희동_006_1,주말,7,2,3,4,27
ST-1439,광희동_006_1,주말,8,2,2,0,14
ST-1439,광희동_006_1,주말,9,0,3,4,3
ST-1439,광희동_006_1,주말,10,2,6,7,11
ST-1439,광희동_006_1,주말,11,1,1,21,10
ST-1439,광희동_006_1,주말,12,1,10,3,10
ST-1439,광희동_006_1,주말,13,2,9,1,9
ST-1439,광희동_006_1,주말,14,0,5,30,11
ST-1439,광희동_006_1,주말,15,3,8,10,23
ST-1439,광희동_006_1,주말,16,2,11,0,21
ST-1439,광희동_006_1,주말,17,1,4,10,19
ST-1439,광희동_006_1,주말,18,1,18,7,18
ST-1439,광희동_006_1,주말,19,4,10,5,7
ST-1439,광희동_006_1,주말,20,4,10,9,9
ST-1439,광희동_006_1,주말,21,4,10,15,17
ST-1439,광희동_006_1,주말,22,6,31,6,7
ST-1439,광희동_006_1,주말,23,3,14,14,4
ST-1439,광희동_006_1,평일,0,2,16,14,22
ST-1439,광희동_006_1,평일,1,5,9,25,14
ST-1439,광희동_006_1,평일,2,4,18,9,10
ST-1439,광희동_006_1,평일,3,0,28,0,2
ST-1439,광희동_006_1,평일,4,0,28,7,0
ST-1439,광희동_006_1,평일,5,0,7,2,31
ST-1439,광희동_006_1,평일,6,0,0,18,40
ST-1439,광희동_006_1,평일,7,1,19,62,45
ST-1439,광희동_006_1,평일,8,2,11,62,132
ST-1439,광희동_006_1,평일,9,4,17,40,60
ST-1439,광희동_006_1,평일,10,4,16,13,67
ST-1439,광희동_006_1,평일,11,16,18,52,31
ST-1439,광희동_006_1,평일,12,14,14,24,58
ST-1439,광희동_006_1,평일,13,10,7,25,36
ST-1439,광희동_006_1,평일,14,8,15,17,43
ST-1439,광희동_006_1,평일,15,8,20,16,54
ST-1439,광희동_006_1,평일,16,6,15,44,65
ST-1439,광희동_006_1,평일,17,7,40,37,60
ST-1439,광희동_006_1,평일,18,13,56,53,86
ST-1439,광희동_006_1,평일,19,7,64,49,71
ST-1439,광희동_006_1,평일,20,6,37,20,50
ST-1439,광희동_006_1,평일,21,5,46,23,30
ST-1439,광희동_006_1,평일,22,3,43,18,37
ST-1439,광희동_006_1,평일,23,0,20,18,22
ST-1440,황학동_011_1,주말,0,3,38,49,6
ST-1440,황학동_011_1,주말,1,5,18,33,19
ST-1440,황학동_011_1,주말,2,1,22,18,4
ST-1440,황학동_011_1,주말,3,5,10,21,4
ST-1440,황학동_011_1,주말,4,2,20,8,0
ST-1440,황학동_011_1,주말,5,4,44,10,4
ST-1440,황학동_011_1,주말,6,6,30,53,2
ST-1440,황학동_011_1,주말,7,3,27,49,10
ST-1440,황학동_011_1,주말,8,5,32,58,12
ST-1440,황학동_011_1,주말,9,8,58,45,15
ST-1440,황학동_011_1,주말,10,19,37,61,31
ST-1440,황학동_011_1,주말,11,4,48,78,37
ST-1440,황학동_011_1,주말,12,14,34,43,34
ST-1440,황학동_011_1,주말,13,16,51,59,41
ST-1440,황학동_011_1,주말,14,10,64,76,40
ST-1440,황학동_011_1,주말,15,4,87,92,32
ST-1440,황학동_011_1,주말,16,8,120,72,34
ST-1440,황학동_011_1,주말,17,25,125,83,38
ST-1440,황학동_011_1,주말,18,14,112,84,35
ST-1440,황학동_011_1,주말,19,7,79,73,53
ST-1440,황학동_011_1,주말,20,9,99,64,36
ST-1440,황학동_011_1,주말,21,12,98,64,22
ST-1440,황학동_011_1,주말,22,11,76,36,17
ST-1440,황학동_011_1,주말,23,4,35,40,16
ST-1440,황학동_011_1,평일,0,11,87,139,17
ST-1440,황학동_011_1,평일,1,14,144,70,40
ST-1440,황학동_011_1,평일,2,25,113,39,24
ST-1440,황학동_011_1,평일,3,14,86,20,10
ST-1440,황학동_011_1,평일,4,5,181,30,19
ST-1440,황학동_011_1,평일,5,6,194,47,26
ST-1440,황학동_011_1,평일,6,9,136,126,67
ST-1440,황학동_011_1,평일,7,7,145,287,168
ST-1440,황학동_011_1,평일,8,21,296,367,224
ST-1440,황학동_011_1,평일,9,23,178,261,128
ST-1440,황학동_011_1,평일,10,39,140,195,106
ST-1440,황학동_011_1,평일,11,27,138,99,98
ST-1440,황학동_011_1,평일,12,49,139,93,84
ST-1440,황학동_011_1,평일,13,27,134,128,77
ST-1440,황학동_011_1,평일,14,39,126,129,70
ST-1440,황학동_011_1,평일,15,20,145,120,74
ST-1440,황학동_011_1,평일,16,54,251,136,53
ST-1440,황학동_011_1,평일,17,58,258,238,73
ST-1440,황학동_011_1,평일,18,52,443,392,162
ST-1440,황학동_011_1,평일,19,34,417,349,107
ST-1440,황학동_011_1,평일,20,51,298,244,110
ST-1440,황학동_011_1,평일,21,30,314,256,66
ST-1440,황학동_011_1,평일,22,24,250,178,49
ST-1440,황학동_011_1,평일,23,13,171,232,49
ST-147,명동_002_3,주말,0,0,2,0,4
ST-147,명동_002_3,주말,1,0,2,0,4
ST-147,명동_002_3,주말,2,0,0,0,0
ST-147,명동_002_3,주말,3,0,0,1,0
ST-147,명동_002_3,주말,4,0,2,1,0
ST-147,명동_002_3,주말,5,0,0,0,0
ST-147,명동_002_3,주말,6,0,0,4,0
ST-147,명동_002_3,주말,7,0,0,5,0
ST-147,명동_002_3,주말,8,2,5,6,5
ST-147,명동_002_3,주말,9,0,1,7,3
ST-147,명동_002_3,주말,10,0,2,6,4
ST-147,명동_002_3,주말,11,2,2,11,2
ST-147,명동_002_3,주말,12,2,6,10,2
ST-147,명동_002_3,주말,13,0,18,10,8
ST-147,명동_002_3,주말,14,0,11,9,9
ST-147,명동_002_3,주말,15,0,17,22,8
ST-147,명동_002_3,주말,16,0,8,24,16
ST-147,명동_002_3,주말,17,0,20,20,12
ST-147,명동_002_3,주말,18,0,14,21,9
ST-147,명동_002_3,주말,19,0,22,10,9
ST-147,명동_002_3,주말,20,0,15,8,5
ST-147,명동_002_3,주말,21,0,9,8,4
ST-147,명동_002_3,주말,22,0,6,6,1
ST-147,명동_002_3,주말,23,0,11,12,0
ST-147,명동_002_3,평일,0,0,6,0,6
ST-147,명동_002_3,평일,1,0,0,0,0
ST-147,명동_002_3,평일,2,0,0,2,0
ST-147,명동_002_3,평일,3,0,0,1,0
ST-147,명동_002_3,평일,4,0,0,4,2
ST-147,명동_002_3,평일,5,0,4,17,0
ST-147,명동_002_3,평일,6,0,5,124,15
ST-147,명동_002_3,평일,7,18,60,187,62
ST-147,명동_002_3,평일,8,5,200,395,95
ST-147,명동_002_3,평일,9,8,130,97,65
ST-147,명동_002_3,평일,10,13,62,30,22
ST-147,명동_002_3,평일,11,26,86,50,45
ST-147,명동_002_3,평일,12,28,66,79,42
ST-147,명동_002_3,평일,13,19,46,56,60
ST-147,명동_002_3,평일,14,7,56,71,39
ST-147,명동_002_3,평일,15,12,46,51,36
ST-147,명동_002_3,평일,16,5,97,68,50
ST-147,명동_002_3,평일,17,7,218,134,126
ST-147,명동_002_3,평일,18,3,290,211,100
ST-147,명동_002_3,평일,19,1,98,63,35
ST-147,명동_002_3,평일,20,0,54,48,23
ST-147,명동_002_3,평일,21,0,23,21,21
ST-147,명동_002_3,평일,22,0,16,14,12
ST-147,명동_002_3,평일,23,0,20,22,12
ST-148,명동_003_4,주말,0,0,4,0,4
ST-148,명동_003_4,주말,1,0,0,0,0
ST-148,명동_003_4,주말,2,0,1,2,0
ST-148,명동_003_4,주말,3,0,1,0,0
ST-148,명동_003_4,주말,4,0,0,0,0
ST-148,명동_003_4,주말,5,0,2,2,0
ST-148,명동_003_4,주말,6,0,0,0,1
ST-148,명동_003_4,주말,7,0,0,1,1
ST-148,명동_003_4,주말,8,0,2,8,3
ST-148,명동_003_4,주말,9,0,1,15,6
ST-148,명동_003_4,주말,10,1,9,6,5
ST-148,명동_003_4,주말,11,1,3,6,11
ST-148,명동_003_4,주말,12,0,4,1,4
ST-148,명동_003_4,주말,13,0,11,7,5
ST-148,명동_003_4,주말,14,0,5,6,4
ST-148,명동_003_4,주말,15,0,18,8,4
ST-148,명동_003_4,주말,16,0,14,10,6
ST-148,명동_003_4,주말,17,0,16,16,10
ST-148,명동_003_4,주말,18,0,30,15,5
ST-148,명동_003_4,주말,19,0,24,4,4
ST-148,명동_003_4,주말,20,0,6,2,3
ST-148,명동_003_4,주말,21,0,7,7,3
ST-148,명동_003_4,주말,22,0,6,8,2
ST-148,명동_003_4,주말,23,0,7,3,2
ST-148,명동_003_4,평일,0,0,0,1,3
ST-148,명동_003_4,평일,1,0,0,0,7
ST-148,명동_003_4,평일,2,0,2,1,0
ST-148,명동_003_4,평일,3,0,0,3,4
ST-148,명동_003_4,평일,4,0,1,2,0
ST-148,명동_003_4,평일,5,0,1,7,0
ST-148,명동_003_4,평일,6,0,20,29,20
ST-148,명동_003_4,평일,7,0,21,102,43
ST-148,명동_003_4,평일,8,0,113,146,105
ST-148,명동_003_4,평일,9,4,96,40,42
ST-148,명동_003_4,평일,10,8,26,28,24
ST-148,명동_003_4,평일,11,9,36,19,65
ST-148,명동_003_4,평일,12,10,33,25,24
ST-148,명동_003_4,평일,13,6,58,25,29
ST-148,명동_003_4,평일,14,4,41,23,30
ST-148,명동_003_4,평일,15,3,43,19,39
ST-148,명동_003_4,평일,16,4,41,38,30
ST-148,명동_003_4,평일,17,6,92,32,31
ST-148,명동_003_4,평일,18,1,104,63,43
ST-148,명동_003_4,평일,19,0,60,21,25
ST-148,명동_003_4,평일,20,0,23,22,5
ST-148,명동_003_4,평일,21,0,26,22,29
ST-148,명동_003_4,평일,22,2,28,24,18
ST-148,명동_003_4,평일,23,0,13,9,7
ST-152,필동_004_1,주말,0,0,6,7,0
ST-152,필동_004_1,주말,1,0,8,3,0
ST-152,필동_004_1,주말,2,0,7,2,5
ST-152,필동_004_1,주말,3,0,0,0,1
ST-152,필동_004_1,주말,4,0,0,3,0
ST-152,필동_004_1,주말,5,0,0,3,0
ST-152,필동_004_1,주말,6,0,0,4,10
ST-152,필동_004_1,주말,7,0,0,3,2
ST-152,필동_004_1,주말,8,0,0,4,4
ST-152,필동_004_1,주말,9,0,3,14,4
ST-152,필동_004_1,주말,10,2,6,7,10
ST-152,필동_004_1,주말,11,4,6,12,9
ST-152,필동_004_1,주말,12,2,2,3,9
ST-152,필동_004_1,주말,13,2,6,3,15
ST-152,필동_004_1,주말,14,4,11,5,18
ST-152,필동_004_1,주말,15,1,11,10,18
ST-152,필동_004_1,주말,16,0,12,18,15
ST-152,필동_004_1,주말,17,1,16,17,30
ST-152,필동_004_1,주말,18,1,24,14,16
ST-152,필동_004_1,주말,19,3,18,5,15
ST-152,필동_004_1,주말,20,2,6,21,10
ST-152,필동_004_1,주말,21,1,19,12,11
ST-152,필동_004_1,주말,22,2,5,3,3
ST-152,필동_004_1,주말,23,0,6,10,6
ST-152,필동_004_1,평일,0,3,15,13,10
ST-152,필동_004_1,평일,1,3,15,6,6
ST-152,필동_004_1,평일,2,0,8,6,2
ST-152,필동_004_1,평일,3,0,7,3,4
ST-152,필동_004_1,평일,4,0,1,7,0
ST-152,필동_004_1,평일,5,2,2,16,4
ST-152,필동_004_1,평일,6,0,4,24,48
ST-152,필동_004_1,평일,7,12,4,75,67
ST-152,필동_004_1,평일,8,3,47,59,115
ST-152,필동_004_1,평일,9,8,15,54,69
ST-152,필동_004_1,평일,10,14,12,16,34
ST-152,필동_004_1,평일,11,9,20,46,73
ST-152,필동_004_1,평일,12,11,19,28,84
ST-152,필동_004_1,평일,13,16,24,38,91
ST-152,필동_004_1,평일,14,9,37,35,47
ST-152,필동_004_1,평일,15,11,30,32,61
ST-152,필동_004_1,평일,16,13,45,39,68
ST-152,필동_004_1,평일,17,12,121,81,113
ST-152,필동_004_1,평일,18,9,115,63,122
ST-152,필동_004_1,평일,19,3,70,36,82
ST-152,필동_004_1,평일,20,2,38,9,33
ST-152,필동_004_1,평일,21,4,17,12,11
ST-152,필동_004_1,평일,22,5,39,18,27
ST-152,필동_004_1,평일,23,1,21,13,15
ST-162,신당동_004_1,주말,0,0,4,7,4
ST-162,신당동_004_1,주말,1,0,6,6,6
ST-162,신당동_004_1,주말,2,0,2,3,4
ST-162,신당동_004_1,주말,3,0,7,0,0
ST-162,신당동_004_1,주말,4,0,1,2,0
ST-162,신당동_004_1,주말,5,0,0,0,0
ST-162,신당동_004_1,주말,6,0,0,4,0
ST-162,신당동_004_1,주말,7,0,3,8,1
ST-162,신당동_004_1,주말,8,0,4,5,1
ST-162,신당동_004_1,주말,9,0,6,4,2
ST-162,신당동_004_1,주말,10,0,4,8,2
ST-162,신당동_004_1,주말,11,0,4,10,7
ST-162,신당동_004_1,주말,12,0,7,10,2
ST-162,신당동_004_1,주말,13,0,4,24,7
ST-162,신당동_004_1,주말,14,2,3,32,8
ST-162,신당동_004_1,주말,15,1,9,21,10
ST-162,신당동_004_1,주말,16,3,23,28,14
ST-162,신당동_004_1,주말,17,3,29,21,13
ST-162,신당동_004_1,주말,18,4,30,25,11
ST-162,신당동_004_1,주말,19,1,19,24,12
ST-162,신당동_004_1,주말,20,1,26,28,7
ST-162,신당동_004_1,주말,21,2,44,26,10
ST-162,신당동_004_1,주말,22,0,32,10,6
ST-162,신당동_004_1,주말,23,0,24,11,16
ST-162,신당동_004_1,평일,0,3,52,36,29
ST-162,신당동_004_1,평일,1,8,60,26,15
ST-162,신당동_004_1,평일,2,2,46,2,9
ST-162,신당동_004_1,평일,3,5,32,8,7
ST-162,신당동_004_1,평일,4,2,18,19,8
ST-162,신당동_004_1,평일,5,0,8,27,3
ST-162,신당동_004_1,평일,6,0,12,15,5
ST-162,신당동_004_1,평일,7,1,8,35,14
ST-162,신당동_004_1,평일,8,4,21,60,24
ST-162,신당동_004_1,평일,9,6,37,45,65
ST-162,신당동_004_1,평일,10,2,29,77,61
ST-162,신당동_004_1,평일,11,7,34,43,61
ST-162,신당동_004_1,평일,12,7,49,49,36
ST-162,신당동_004_1,평일,13,1,22,32,26
ST-162,신당동_004_1,평일,14,12,27,23,32
ST-162,신당동_004_1,평일,15,6,45,33,36
ST-162,신당동_004_1,평일,16,2,61,39,25
ST-162,신당동_004_1,평일,17,1,102,41,60
ST-162,신당동_004_1,평일,18,3,68,28,29
ST-162,신당동_004_1,평일,19,0,63,56,29
ST-162,신당동_004_1,평일,20,1,61,62,15
ST-162,신당동_004_1,평일,21,5,58,57,37
ST-162,신당동_004_1,평일,22,0,51,47,27
ST-162,신당동_004_1,평일,23,2,52,43,16
ST-163,광희동_003_1,주말,0,0,9,4,10
ST-163,광희동_003_1,주말,1,0,6,6,1
ST-163,광희동_003_1,주말,2,0,9,2,6
ST-163,광희동_003_1,주말,3,0,8,2,2
ST-163,광희동_003_1,주말,4,0,1,0,8
ST-163,광희동_003_1,주말,5,0,0,4,1
ST-163,광희동_003_1,주말,6,0,1,0,0
ST-163,광희동_003_1,주말,7,0,3,0,2
ST-163,광희동_003_1,주말,8,0,3,6,5
ST-163,광희동_003_1,주말,9,0,1,6,8
ST-163,광희동_003_1,주말,10,1,5,7,4
ST-163,광희동_003_1,주말,11,1,1,4,9
ST-163,광희동_003_1,주말,12,0,5,9,5
ST-163,광희동_003_1,주말,13,1,8,7,6
ST-163,광희동_003_1,주말,14,1,6,7,8
ST-163,광희동_003_1,주말,15,0,6,12,9
ST-163,광희동_003_1,주말,16,0,14,4,18
ST-163,광희동_003_1,주말,17,0,14,9,10
ST-163,광희동_003_1,주말,18,1,15,16,10
ST-163,광희동_003_1,주말,19,4,12,5,7
ST-163,광희동_003_1,주말,20,1,18,8,15
ST-163,광희동_003_1,주말,21,0,17,3,10
ST-163,광희동_003_1,주말,22,1,5,1,8
ST-163,광희동_003_1,주말,23,2,4,4,7
ST-163,광희동_003_1,평일,0,1,18,1,21
ST-163,광희동_003_1,평일,1,1,7,8,25
ST-163,광희동_003_1,평일,2,3,23,4,11
ST-163,광희동_003_1,평일,3,1,27,7,7
ST-163,광희동_003_1,평일,4,0,12,0,6
ST-163,광희동_003_1,평일,5,0,3,0,0
ST-163,광희동_003_1,평일,6,0,0,24,7
ST-163,광희동_003_1,평일,7,0,21,11,20
ST-163,광희동_003_1,평일,8,0,10,51,25
ST-163,광희동_003_1,평일,9,1,7,14,38
ST-163,광희동_003_1,평일,10,2,13,20,21
ST-163,광희동_003_1,평일,11,1,14,12,12
ST-163,광희동_003_1,평일,12,0,30,21,19
ST-163,광희동_003_1,평일,13,4,23,17,17
ST-163,광희동_003_1,평일,14,4,25,29,21
ST-163,광희동_003_1,평일,15,4,22,20,16
ST-163,광희동_003_1,평일,16,1,22,18,14
ST-163,광희동_003_1,평일,17,4,51,26,33
ST-163,광희동_003_1,평일,18,2,106,47,52
ST-163,광희동_003_1,평일,19,2,37,24,41
ST-163,광희동_003_1,평일,20,1,24,13,34
ST-163,광희동_003_1,평일,21,1,21,14,41
ST-163,광희동_003_1,평일,22,3,25,9,21
ST-163,광희동_003_1,평일,23,0,13,11,13
ST-1668,명동_001_3,주말,0,0,7,5,9
ST-1668,명동_001_3,주말,1,0,1,1,1
ST-1668,명동_001_3,주말,2,0,2,0,1
ST-1668,명동_001_3,주말,3,0,0,0,0
ST-1668,명동_001_3,주말,4,0,0,0,0
ST-1668,명동_001_3,주말,5,0,0,0,0
ST-1668,명동_001_3,주말,6,0,0,0,0
ST-1668,명동_001_3,주말,7,0,1,0,0
ST-1668,명동_001_3,주말,8,0,3,6,2
ST-1668,명동_001_3,주말,9,0,0,14,2
ST-1668,명동_001_3,주말,10,0,4,19,5
ST-1668,명동_001_3,주말,11,4,11,15,4
ST-1668,명동_001_3,주말,12,0,21,43,3
ST-1668,명동_001_3,주말,13,2,30,27,12
ST-1668,명동_001_3,주말,14,3,31,44,12
ST-1668,명동_001_3,주말,15,3,24,43,11
ST-1668,명동_001_3,주말,16,0,58,49,26
ST-1668,명동_001_3,주말,17,2,45,41,18
ST-1668,명동_001_3,주말,18,0,48,53,15
ST-1668,명동_001_3,주말,19,2,48,27,18
ST-1668,명동_001_3,주말,20,0,29,19,9
ST-1668,명동_001_3,주말,21,0,18,26,8
ST-1668,명동_001_3,주말,22,0,12,7,10
ST-1668,명동_001_3,주말,23,0,3,5,2
ST-1668,명동_001_3,평일,0,0,8,0,6
ST-1668,명동_001_3,평일,1,0,3,0,0
ST-1668,명동_001_3,평일,2,0,1,2,0
ST-1668,명동_001_3,평일,3,0,4,0,0
ST-1668,명동_001_3,평일,4,0,0,1,0
ST-1668,명동_001_3,평일,5,0,0,1,1
ST-1668,명동_001_3,평일,6,0,2,18,7
ST-1668,명동_001_3,평일,7,0,122,147,4
ST-1668,명동_001_3,평일,8,1,334,264,15
ST-1668,명동_001_3,평일,9,5,123,124,20
ST-1668,명동_001_3,평일,10,8,61,96,31
ST-1668,명동_001_3,평일,11,8,58,95,76
ST-1668,명동_001_3,평일,12,16,101,110,60
ST-1668,명동_001_3,평일,13,3,120,81,38
ST-1668,명동_001_3,평일,14,7,126,88,29
ST-1668,명동_001_3,평일,15,9,104,105,71
ST-1668,명동_001_3,평일,16,7,106,165,32
ST-1668,명동_001_3,평일,17,9,309,319,128
ST-1668,명동_001_3,평일,18,10,674,338,258
ST-1668,명동_001_3,평일,19,10,317,119,103
ST-1668,명동_001_3,평일,20,8,176,66,61
ST-1668,명동_001_3,평일,21,1,70,39,46
ST-1668,명동_001_3,평일,22,0,62,10,34
ST-1668,명동_001_3,평일,23,0,20,2,3
ST-1669,신당5동_017_1,주말,0,0,2,1,0
ST-1669,신당5동_017_1,주말,1,0,0,3,0
ST-1669,신당5동_017_1,주말,2,0,0,0,0
ST-1669,신당5동_017_1,주말,3,0,1,0,0
ST-1669,신당5동_017_1,주말,4,0,2,0,0
ST-1669,신당5동_017_1,주말,5,0,1,0,0
ST-1669,신당5동_017_1,주말,6,0,0,0,0
ST-1669,신당5동_017_1,주말,7,0,5,1,0
ST-1669,신당5동_017_1,주말,8,0,9,0,4
ST-1669,신당5동_017_1,주말,9,0,14,1,11
ST-1669,신당5동_017_1,주말,10,0,13,0,12
ST-1669,신당5동_017_1,주말,11,0,15,1,5
ST-1669,신당5동_017_1,주말,12,2,7,1,10
ST-1669,신당5동_017_1,주말,13,0,18,2,3
ST-1669,신당5동_017_1,주말,14,0,11,2,10
ST-1669,신당5동_017_1,주말,15,0,19,2,10
ST-1669,신당5동_017_1,주말,16,0,11,1,8
ST-1669,신당5동_017_1,주말,17,1,15,1,13
ST-1669,신당5동_017_1,주말,18,0,16,2,6
ST-1669,신당5동_017_1,주말,19,1,18,5,10
ST-1669,신당5동_017_1,주말,20,0,13,1,4
ST-1669,신당5동_017_1,주말,21,3,3,0,0
ST-1669,신당5동_017_1,주말,22,1,2,5,0
ST-1669,신당5동_017_1,주말,23,0,0,1,6
ST-1669,신당5동_017_1,평일,0,0,2,2,2
ST-1669,신당5동_017_1,평일,1,0,8,0,2
ST-1669,신당5동_017_1,평일,2,0,0,0,0
ST-1669,신당5동_017_1,평일,3,0,1,0,0
ST-1669,신당5동_017_1,평일,4,0,1,0,0
ST-1669,신당5동_017_1,평일,5,0,2,0,0
ST-1669,신당5동_017_1,평일,6,0,4,0,3
ST-1669,신당5동_017_1,평일,7,0,14,9,8
ST-1669,신당5동_017_1,평일,8,0,42,7,53
ST-1669,신당5동_017_1,평일,9,0,33,0,19
ST-1669,신당5동_017_1,평일,10,1,50,0,26
ST-1669,신당5동_017_1,평일,11,0,44,0,25
ST-1669,신당5동_017_1,평일,12,1,28,0,10
ST-1669,신당5동_017_1,평일,13,0,11,0,15
ST-1669,신당5동_017_1,평일,14,1,15,0,19
ST-1669,신당5동_017_1,평일,15,1,19,5,10
ST-1669,신당5동_017_1,평일,16,0,61,2,21
ST-1669,신당5동_017_1,평일,17,3,35,6,27
ST-1669,신당5동_017_1,평일,18,1,47,3,22
ST-1669,신당5동_017_1,평일,19,0,45,2,14
ST-1669,신당5동_017_1,평일,20,0,36,4,9
ST-1669,신당5동_017_1,평일,21,0,12,2,9
ST-1669,신당5동_017_1,평일,22,0,14,0,3
ST-1669,신당5동_017_1,평일,23,0,10,0,15
ST-1670,회현동_012_1,주말,0,0,0,1,0
ST-1670,회현동_012_1,주말,1,0,2,1,0
ST-1670,회현동_012_1,주말,2,0,0,5,0
ST-1670,회현동_012_1,주말,3,0,0,0,0
ST-1670,회현동_012_1,주말,4,0,3,1,0
ST-1670,회현동_012_1,주말,5,0,3,0,0
ST-1670,회현동_012_1,주말,6,0,0,0,0
ST-1670,회현동_012_1,주말,7,0,0,0,1
ST-1670,회현동_012_1,주말,8,0,0,8,1
ST-1670,회현동_012_1,주말,9,0,0,0,0
ST-1670,회현동_012_1,주말,10,0,2,0,0
ST-1670,회현동_012_1,주말,11,1,2,4,0
ST-1670,회현동_012_1,주말,12,2,2,3,0
ST-1670,회현동_012_1,주말,13,1,6,9,4
ST-1670,회현동_012_1,주말,14,2,9,13,5
ST-1670,회현동_012_1,주말,15,0,8,13,10
ST-1670,회현동_012_1,주말,16,1,14,11,7
ST-1670,회현동_012_1,주말,17,1,14,7,4
ST-1670,회현동_012_1,주말,18,0,13,0,1
ST-1670,회현동_012_1,주말,19,0,5,4,5
ST-1670,회현동_012_1,주말,20,0,6,9,3
ST-1670,회현동_012_1,주말,21,0,2,1,3
ST-1670,회현동_012_1,주말,22,0,3,0,4
ST-1670,회현동_012_1,주말,23,0,3,0,0
ST-1670,회현동_012_1,평일,0,0,4,2,4
ST-1670,회현동_012_1,평일,1,0,4,2,0
ST-1670,회현동_012_1,평일,2,0,2,0,0
ST-1670,회현동_012_1,평일,3,0,2,0,0
ST-1670,회현동_012_1,평일,4,0,0,1,0
ST-1670,회현동_012_1,평일,5,0,0,2,0
ST-1670,회현동_012_1,평일,6,4,1,15,0
ST-1670,회현동_012_1,평일,7,6,1,28,15
ST-1670,회현동_012_1,평일,8,0,1,62,37
ST-1670,회현동_012_1,평일,9,4,7,14,13
ST-1670,회현동_012_1,평일,10,0,6,14,22
ST-1670,회현동_012_1,평일,11,2,11,14,16
ST-1670,회현동_012_1,평일,12,4,7,14,12
ST-1670,회현동_012_1,평일,13,3,5,13,26
ST-1670,회현동_012_1,평일,14,2,11,3,19
ST-1670,회현동_012_1,평일,15,1,7,9,10
ST-1670,회현동_012_1,평일,16,0,19,16,17
ST-1670,회현동_012_1,평일,17,0,13,18,12
ST-1670,회현동_012_1,평일,18,0,43,24,11
ST-1670,회현동_012_1,평일,19,0,36,11,5
ST-1670,회현동_012_1,평일,20,0,13,3,2
ST-1670,회현동_012_1,평일,21,0,8,7,8
ST-1670,회현동_012_1,평일,22,0,4,3,0
ST-1670,회현동_012_1,평일,23,0,1,0,2
ST-1761,소공동_005_1,주말,0,3,5,0,2
ST-1761,소공동_005_1,주말,1,0,5,0,4
ST-1761,소공동_005_1,주말,2,0,4,0,0
ST-1761,소공동_005_1,주말,3,0,1,1,0
ST-1761,소공동_005_1,주말,4,0,4,1,0
ST-1761,소공동_005_1,주말,5,0,1,0,0
ST-1761,소공동_005_1,주말,6,0,0,0,2
ST-1761,소공동_005_1,주말,7,0,0,0,3
ST-1761,소공동_005_1,주말,8,0,6,0,3
ST-1761,소공동_005_1,주말,9,0,0,0,2
ST-1761,소공동_005_1,주말,10,2,2,6,0
ST-1761,소공동_005_1,주말,11,1,0,5,1
ST-1761,소공동_005_1,주말,12,1,2,5,2
ST-1761,소공동_005_1,주말,13,0,3,6,3
ST-1761,소공동_005_1,주말,14,0,4,0,8
ST-1761,소공동_005_1,주말,15,0,4,4,6
ST-1761,소공동_005_1,주말,16,0,2,5,8
ST-1761,소공동_005_1,주말,17,0,4,2,2
ST-1761,소공동_005_1,주말,18,2,10,8,6
ST-1761,소공동_005_1,주말,19,2,8,3,1
ST-1761,소공동_005_1,주말,20,2,5,5,3
ST-1761,소공동_005_1,주말,21,0,5,3,2
ST-1761,소공동_005_1,주말,22,0,2,2,2
ST-1761,소공동_005_1,주말,23,0,5,0,0
ST-1761,소공동_005_1,평일,0,0,23,0,2
ST-1761,소공동_005_1,평일,1,0,5,0,2
ST-1761,소공동_005_1,평일,2,0,7,0,2
ST-1761,소공동_005_1,평일,3,0,1,0,0
ST-1761,소공동_005_1,평일,4,0,0,1,2
ST-1761,소공동_005_1,평일,5,0,0,4,1
ST-1761,소공동_005_1,평일,6,0,0,55,15
ST-1761,소공동_005_1,평일,7,0,11,122,49
ST-1761,소공동_005_1,평일,8,0,56,249,133
ST-1761,소공동_005_1,평일,9,0,57,76,48
ST-1761,소공동_005_1,평일,10,9,14,7,26
ST-1761,소공동_005_1,평일,11,18,25,14,90
ST-1761,소공동_005_1,평일,12,16,32,22,40
ST-1761,소공동_005_1,평일,13,13,25,33,35
ST-1761,소공동_005_1,평일,14,12,30,10,21
ST-1761,소공동_005_1,평일,15,13,14,24,24
ST-1761,소공동_005_1,평일,16,7,33,13,38
ST-1761,소공동_005_1,평일,17,11,95,12,89
ST-1761,소공동_005_1,평일,18,7,67,22,50
ST-1761,소공동_005_1,평일,19,2,30,14,20
ST-1761,소공동_005_1,평일,20,4,26,10,26
ST-1761,소공동_005_1,평일,21,3,23,16,15
ST-1761,소공동_005_1,평일,22,2,23,13,3
ST-1761,소공동_005_1,평일,23,1,18,11,6
ST-1768,중림동_010_1,주말,0,0,0,0,0
ST-1768,중림동_010_1,주말,1,0,0,0,0
ST-1768,중림동_010_1,주말,2,0,2,0,0
ST-1768,중림동_010_1,주말,3,0,0,0,2
ST-1768,중림동_010_1,주말,4,0,0,0,0
ST-1768,중림동_010_1,주말,5,0,0,0,0
ST-1768,중림동_010_1,주말,6,0,0,1,1
ST-1768,중림동_010_1,주말,7,0,0,5,1
